model_id,seed,months_survived,disqualified,total_trades,total_pnl,avg_monthly_sharpe,rank_score,pnl_m1,sharpe_m1,trades_m1,pnl_m2,sharpe_m2,trades_m2,pnl_m3,sharpe_m3,trades_m3,pnl_m4,sharpe_m4,trades_m4,pnl_m5,sharpe_m5,trades_m5,pnl_m6,sharpe_m6,trades_m6,pnl_m7,sharpe_m7,trades_m7,pnl_m8,sharpe_m8,trades_m8,pnl_m9,sharpe_m9,trades_m9,pnl_m10,sharpe_m10,trades_m10,pnl_m11,sharpe_m11,trades_m11,pnl_m12,sharpe_m12,trades_m12
464,1464,12,False,2814,21.388519255511014,7.970918931654498,7.970918931654498,2.2798590963277614,10.355465749465697,237,1.859878602225005,9.097394070714621,201,1.7598710370602506,8.418302619464683,205,2.0398670019662384,9.397869021755934,225,1.789878459103486,8.208024248548593,220,2.1298743958096598,9.629588845762388,234,1.4098819775699296,6.104787292186922,237,1.8998836718605268,8.338546407990272,239,1.5398844756193462,6.6128979912051165,242,1.8298706577120172,7.462993049153146,270,0.9898814537461192,4.183431694612686,249,1.8598884265106745,7.841726188993938,255
283,1283,12,False,2804,14.258525875552731,5.22696902380531,5.22696902380531,1.5698578676795638,6.792792999525031,239,1.4498664858780799,6.522592728302509,221,1.1798741895674179,5.4735116207196635,206,1.329876446742478,6.143377356268081,209,1.5398779911155431,6.950011224633284,221,1.3698755387421282,5.993764897571226,232,0.9098745371623405,3.837224546867722,251,0.8298753861450632,3.4749948702887834,256,1.5698845249546374,6.747076529139304,242,1.0798807385201785,4.557586525816249,249,0.8098914671901465,3.5846321062208935,228,0.6198907018551539,2.646062880310972,250
426,1426,12,False,2821,14.02851867563097,5.137514397400205,5.137514397400205,1.4598671605093139,6.537560154773786,223,1.3298681322858845,6.007078018918283,218,1.439873322134636,6.768305924640837,204,1.3098790447046782,6.110464555594367,205,1.1098741408637918,4.889641084710821,228,1.3498760555881162,5.917565564650446,231,1.169875519066872,4.9335803532658575,249,0.9898745082409185,4.112863432988477,258,1.2198807595420906,5.133332643215414,250,0.8998750411825399,3.7262600368053733,261,1.1598882137330713,5.033482884925865,235,0.5898867777790565,2.4800381143129315,259
249,1249,12,False,2995,13.998416267437609,4.952264619532213,4.952264619532213,1.8398468860124548,7.716583365808848,257,1.589856859151865,6.915297063844524,237,1.2798515958447831,5.520810408702981,238,1.6098534149315762,6.850169757014969,247,1.329871300233003,5.80217308179179,233,1.4498684502567747,6.174209331134976,245,0.8998737357905319,3.788828265201568,252,0.8498734895115257,3.5306097295875514,260,0.6898811907643528,2.9414242041661858,249,1.1398706902125604,4.622330914619051,270,0.45988195127093245,1.9870767256111275,248,0.8598867034572455,3.577662586902986,259
764,1764,12,False,3028,13.908394918399571,4.871175964989391,4.871175964989391,1.2198358626614478,4.90715635012505,274,0.889850524496482,3.7834428529798756,247,0.6398472973653986,2.739082712306809,248,1.1598451796914444,4.771380087122343,262,1.3398685202035598,5.782978503073592,238,1.299865264247722,5.459263572745241,251,0.6398747666166306,2.7237816567417905,251,1.4098759172800621,5.878095801470287,255,1.2798807269672312,5.385816172094333,250,1.089874026205037,4.479062884955501,263,1.5198852824362972,6.538270793300813,241,1.4198915502282594,6.005780192957062,248
66,1066,12,False,2858,13.268492381614799,4.813747536815047,4.813747536815047,1.2798472656677173,5.322267763878579,256,1.4298584639386704,6.221295785917095,235,1.2498607623953744,5.496736661153929,229,1.0098593468028858,4.3603290018841045,238,1.3598813593401688,6.192704903652171,215,1.7998760410143435,8.017901754439222,231,0.7498818031610762,3.2650122657019067,237,1.109886205162783,4.82739084456272,234,0.799885062615022,3.449589185405807,241,0.729881231855027,3.11298965032445,248,1.2098862766660443,5.20651815074461,239,0.5398885629956865,2.2922344741159697,255
413,1413,12,False,2798,13.268511469066294,4.793323002829186,4.793323002829186,1.5098409494101388,6.1662797891555545,266,1.5198577786367684,6.6273752720923085,235,0.9698522496416133,4.181782611423196,239,1.1498480966860132,4.77531727653747,257,1.0598746700010373,4.680548456455147,227,1.269868279916316,5.397945668989988,245,0.359914887955292,1.8645670414949558,171,1.0299070969980202,4.9567701280461485,191,1.2598925888306232,5.591536671659129,225,1.2998740791715255,5.333444348925363,263,0.8598824327828902,3.6589304550307773,247,0.9798983590360523,4.285378314140192,232
986,1986,12,False,2846,13.148488860045369,4.770458709456019,4.770458709456019,0.8998406121258443,3.6862139508840968,267,1.2998542319100546,5.5607029946419475,242,0.919855206907135,3.9780542990491994,238,0.7098487546478159,2.984986886467531,256,1.2098730122606343,5.307669011648068,230,1.029870113333834,4.409797335517022,242,1.1498880019865398,5.110762231403986,224,1.109887671836727,4.858206599714334,231,1.3898931456854233,6.1972781796539635,224,0.8298803419753812,3.514185669034639,250,1.4798905768946753,6.521144877053679,230,1.1199071904813058,5.116502478403757,212
58,1058,12,False,2995,13.518413663944562,4.757704844802526,4.757704844802526,1.2498364331048166,5.026636635371134,274,0.949852653528651,4.056607549980883,244,0.43985099532400684,1.9286398651753345,241,0.969848117850006,4.03881335555339,257,0.8598702141561075,3.746471535889969,235,1.809866850726295,7.737681194907454,248,1.2798783051219373,5.4519116312400415,244,1.6598807161836966,7.105229715269402,245,1.2198849588630627,5.227808330227155,241,1.489871635152614,6.060112606016407,268,0.4198843428322287,1.836213467398933,243,1.1698884411011397,4.876332250600206,255
271,1271,12,False,2911,12.768468786790864,4.661102037298973,4.661102037298973,1.8698647830622033,8.454896093814385,227,1.259864109773259,5.591410532969995,225,1.2898687799025879,5.937064088016531,210,1.7998670784697814,8.146194523046953,225,1.2998712766990888,5.669191451716829,233,1.6198679421154634,6.90995600174961,246,0.9198749358652684,3.8858414857458903,250,0.8898739292172629,3.6993021232159204,259,0.42988024284195925,1.8502789456654694,251,0.5198697423916604,2.1435017661076325,272,0.12988053663826288,0.5715541622971163,251,0.7398854298140659,3.0740332732413345,262
218,1218,12,False,2944,12.858444007666339,4.570841547280643,4.570841547280643,1.5098452897793713,6.239473247088143,260,1.3198568120907141,5.707636479577304,237,1.1498555532285508,5.0112202203176315,233,1.3898568970080327,5.95122398083814,242,1.1498729590201655,5.04368843362318,230,1.439871158083411,6.197078341103614,240,0.08987424484802381,0.396140198797777,252,0.6398764103306056,2.70863832492725,254,1.069886427877237,4.616244951270769,238,1.159874493742164,4.771500567465414,262,0.8598852719059755,3.7018973605364125,241,1.0798884897520908,4.5053564618220605,255
18,1018,12,False,2618,11.828591937126117,4.503402766834433,4.503402766834433,1.149839389571036,4.67055425411958,269,0.9198546956607014,3.954305136139828,241,0.6498467483547692,2.7859411335583597,247,0.9098463273706565,3.7734225036571596,260,0.8998724650043064,3.9493047354783726,231,1.369870632898093,5.8766444096454515,241,0.9399299567292453,5.311756571190435,140,1.059914272191669,5.323501737701839,176,0.8399097172874276,4.064959855926133,189,1.3398802818099156,5.639741948672694,250,0.8198947570308519,3.682108682623985,221,0.9299326932174443,5.008592233299355,153
223,1223,12,False,3073,12.948373270787757,4.500248916752816,4.500248916752816,1.5798367429175681,6.359441736917348,274,1.1598511446181679,4.91100404163791,247,0.6598449861067779,2.8168899734801616,249,0.7598446057372578,3.1489735008952007,263,1.0898680100494877,4.692014365501751,239,1.319864726313854,5.532594697592986,252,1.049874012039715,4.407102250046659,252,1.4598739978679658,6.0412384285724565,259,1.1798802694475357,4.955972263752333,251,0.7198692707381299,2.9358852628963223,273,0.9898800849516602,4.159471043438503,252,0.9798854199996373,4.0423994363021585,262
985,1985,12,False,3030,12.598398187960713,4.427609652053305,4.427609652053305,0.6798402567124006,2.8013642803566827,268,0.4598541041319702,2.0099948384045034,242,0.44984758857352536,1.9411898111577415,249,0.49984695567955334,2.111273087095508,259,1.549870244135944,6.764184105925089,235,1.3498663141849028,5.693735861101811,249,1.1998739913679384,5.029618565771927,252,1.6598749365422385,6.922058664258235,257,1.5998816999210508,6.791040773008524,248,1.1998706976053444,4.862429731570983,270,0.7298833932279893,3.1308808219361834,245,1.2198880058778556,5.073545284052472,256
455,1455,12,False,1957,9.888918441023916,4.3173252688710155,4.3173252688710155,1.0298507971556803,4.332673155963732,251,1.3598591195113165,5.935638339726867,233,1.1298574313880152,4.934763965146131,232,0.7798704968034723,3.5214452055324057,219,1.0098902452645744,4.760664927430708,199,1.0798936115504965,5.105718325809946,198,0.7599202827179328,4.017944339067013,158,0.45992868331635783,2.5483316687659725,146,0.8499475049267912,5.469162588339314,110,0.43995639180514806,3.057906054330125,91,0.7899562444313234,5.623811229417723,92,0.19998763215280646,2.49984342692225,28
46,1046,12,False,3074,12.338371759414082,4.301638975141869,4.301638975141869,0.6398361427280252,2.6093101841340043,275,0.6198511562096691,2.660930466368484,247,0.46984344837644165,2.0212717872954467,250,0.519844597181998,2.1776065645590275,263,1.0598679957157886,4.564140022214606,239,0.8998647326133882,3.788789947085992,252,0.8998742463720056,3.788829725241672,252,1.3298735079275823,5.487925223956809,260,1.5998802581879996,6.747194644113851,251,1.1898688034621014,4.788011354140746,274,1.3098810227773734,5.512588467473463,250,1.7998858478617092,7.473069315118325,261
8,1008,12,False,3067,12.318375107380774,4.292568460838981,4.292568460838981,0.8598367145269763,3.483571602040548,274,0.40985115306422987,1.7797051192303044,247,0.6598443935823992,2.8168888059348425,249,0.7898437059238477,3.2698257482616855,263,1.1498680050621946,4.94858764970679,239,1.2198658199120016,5.133269067460053,250,1.2298742960350006,5.154887107294709,252,1.3598735497449619,5.612223295412328,260,1.4298807551370103,6.023776277742535,250,0.7898697741199365,3.2185466346976956,272,1.1398814932001387,4.808020824019079,249,1.279885447072075,5.261519398267202,262
474,1474,12,False,2562,11.218646696351913,4.2715757759286115,4.2715757759286115,0.7598700283275482,3.4406771050760807,218,1.0298760053527622,4.7720288866094265,206,0.9998739272412369,4.667008985264228,203,0.6698748393190921,3.0831764736305174,212,0.9398862645968136,4.356901481384042,206,1.0998914023056985,5.148688094368756,202,0.8398924635041898,3.81146906933605,216,0.7598911243401781,3.3968109593714444,224,0.8798960702348297,3.9720124520450955,218,1.0698874838868127,4.644932044195619,235,1.3798986375659759,6.319242441585033,213,0.7899084496767739,3.6459613182770494,209
334,1334,12,False,2434,10.54868672157265,4.159523880760569,4.159523880760569,1.4198505629461797,5.968494520281616,251,0.8698603681076467,3.82018126151364,231,0.5598563889575674,2.4823086968393326,232,0.8798587404145037,3.800974723519006,239,0.7198855842994766,3.3448884698176315,207,1.0398849088107567,4.728122083834844,214,0.8298837437444002,3.6408699221709044,232,1.3398898592490704,5.940120815849911,226,0.7199069126549529,3.4411828000810583,195,0.7399218365440506,3.853617765136476,163,0.5699342544229689,3.2280882027594893,138,0.8599535614210763,5.665437307322916,106
906,1906,12,False,3066,11.818375847546381,4.110097566055493,4.110097566055493,1.0098367020167915,4.075329542624852,274,0.9498511429423192,4.032954559433644,247,0.9398449500211542,3.9836204587029753,248,0.7898445728103382,3.2698299874038197,263,0.8798679664292611,3.8010146665362328,239,1.4098646822458414,5.913769227331407,252,0.8898751503836941,3.7619036857817214,250,1.2498739220213688,5.167897975445638,259,0.9798806737223779,4.133994951080597,250,1.2398697198560173,5.004816805128186,272,0.40988097312843746,1.7697189688241255,250,1.0698853919687794,4.4063199643727256,262
789,1789,12,False,2867,11.46849162125413,4.109515771559528,4.109515771559528,1.2298564147850302,5.281600457956236,240,0.729879603096914,3.4460560356701255,200,0.7398722419274363,3.4514345385153504,205,0.489865363757687,2.2026655695672472,227,0.6698712936799968,2.9490900142380463,233,1.2198690503862724,5.195590862414078,244,1.1998741793246632,5.029619977246488,252,0.729876369662389,3.0781570064465145,254,1.1898821181522334,5.0374996249309305,247,1.1298730695307704,4.623995442302396,265,1.079884298692385,4.611955983147227,243,1.0598876182583523,4.406523746279703,257
228,1228,12,False,3067,11.748376285394754,4.0977900159442955,4.0977900159442955,1.0098364675014269,4.075328646613795,274,0.9198511816164772,3.908156657987634,247,0.6098452818012788,2.6142301175528004,248,0.9498451791979748,3.9211189520899468,262,1.3298680286841529,5.726849258327489,239,1.1698647338635415,4.904599082121158,252,1.079874509314408,4.5311767064164155,252,1.0698739938306152,4.430785818437238,259,1.0598802574616912,4.457022445304272,251,0.5598702488357681,2.3076872588823623,271,0.9698805554481913,4.084800340381815,251,1.0198858478392288,4.211724907216626,261
398,1398,12,False,3074,11.738373081111705,4.081975934673486,4.081975934673486,1.1498355550978347,4.620975676732276,275,1.0998511290687487,4.6590939611660005,247,0.3798453178040958,1.6431934144280453,250,1.09984517357248,4.527723312044892,262,1.0298680277525762,4.436506540509973,239,1.5598647111267927,6.558488524588307,252,0.9898742459303875,4.159445488631219,252,1.1898739501398004,4.921281638748359,259,0.5498802603108744,2.350841606560135,251,0.8598687892330888,3.4837017995044017,274,0.6598800875138681,2.8012443505678712,252,1.1698858335611588,4.821214902600356,261
559,1559,12,False,3069,11.128376852329442,3.8812830977716373,3.8812830977716373,1.5698358235240053,6.306537532197367,275,1.4698517299466134,6.248135673760124,246,0.7298470325311899,3.112842305885907,248,1.1998457368114943,4.943519949635375,261,0.9798685555157798,4.232784850771866,238,1.1198652683859502,4.705977241977026,251,0.44987423098606993,1.9303811870271548,252,0.6398734473543165,2.6790988953971353,260,0.9998802365926803,4.20873042097777,251,0.71986926279224,2.935885147335843,273,0.6998805337376419,2.971660861580451,251,0.5498849941514581,2.299843106713625,263
783,1783,12,False,2360,9.938767549171764,3.875255058882022,3.875255058882022,0.24990240331960042,1.3332504540293135,164,0.4098908652215571,2.060037556221351,181,0.37989194783615765,1.928439616996294,178,0.029909159470743477,0.16960629671234853,153,0.7399017440885848,3.6926282177467424,178,0.9599001376430621,4.679856236711858,186,0.9598774399537852,4.082610282480026,246,1.0498804131320432,4.458754161525816,246,1.689890371705345,7.504867378885963,230,0.8998980523272274,4.106482735231863,213,1.319917240974961,6.752768551352614,174,1.2499077734986985,5.733759218690077,211
136,1136,12,False,3073,11.028372277760663,3.8422092372015726,3.8422092372015726,1.159836448411274,4.668781354386377,274,1.0398511541850326,4.408111478947372,247,0.6898443739243283,2.9412641998634066,249,0.7898445944336596,3.2698298185748422,263,1.1198679966365055,4.820154332011473,239,1.1398647148967511,4.779879979457097,252,0.6598739754146463,2.8012179593243123,252,1.1098730272833282,4.576856722073526,261,0.9698802610334144,4.084799076545632,251,0.6398697579541163,2.6229238023706376,272,0.6698805516180911,2.8477961737310395,251,1.0398854219695155,4.284895949133162,262
550,1550,12,False,3070,10.96837284878766,3.8149823391281443,3.8149823391281443,1.1498355520101644,4.620976442041673,275,1.159851154814832,4.911004187263821,247,0.2998446754618354,1.306762060453291,249,1.0898437138909645,4.478937457721745,263,0.9398679865994698,4.0547805946202695,239,1.2898647142787807,5.406330444027884,252,0.5198746994997758,2.2260799315147577,251,0.6198739539774165,2.602423877041866,259,1.3598802326538821,5.713133240086897,251,1.189870230252743,4.8136964235425115,271,0.39988053124731177,1.7243780705079974,251,0.9498854041004806,3.9212853407150132,262
448,1448,12,False,3060,10.858379709261428,3.7970539704553183,3.7970539704553183,1.1298367257188995,4.549844645129408,274,0.9798511320346287,4.157863772796445,247,0.4198461694759909,1.8150413933313099,249,0.5898445771813704,2.4664850566342444,262,0.9398679779651937,4.054780408739489,239,1.0098642167367653,4.233833706470347,253,1.0298761240220913,4.357960737744988,248,0.9798739450490282,4.064630164420405,259,1.3598802368457719,5.71313328206136,251,0.3898692608458322,1.6166718160668463,273,1.3198800881776964,5.532659827769893,252,0.7098892552081586,3.0017428342990873,253
378,1378,12,False,3061,10.518382406670936,3.669005285273603,3.669005285273603,0.9998379178189759,4.049962082091603,272,1.019853241462877,4.358830830436764,243,0.48984972062158877,2.125026497349513,245,0.8098457510862926,3.362454014250644,261,0.5798680036590025,2.532879368503549,239,1.5398649977376322,6.485376359041392,251,0.5698742333425797,2.429307879497663,252,0.7498730259690265,3.11997233408677,261,0.7298802622707175,3.0954243715043557,251,1.179869754648262,4.765202098335777,272,0.8098800749428925,3.4187315608697113,252,1.0398854231110886,4.284896027315499,262
25,1025,12,False,2824,10.008510969909018,3.6499495627327954,3.6499495627327954,1.3398542886953104,5.709693387150658,244,0.88987231415609,4.079945500960583,211,0.7998655492034903,3.6254659939927936,217,0.8298640897082235,3.6633727655426607,229,1.079879058961958,4.8536926234744415,219,1.5898743772456603,6.964098749875478,234,0.6298833445423586,2.772247841087145,234,0.6798769287007306,2.8783310565223963,253,0.5698840587742791,2.471181516509792,243,0.6998798056899576,2.971657788795898,251,0.09988910215342041,0.45706319921232874,233,0.7998880520775402,3.352644329669368,256
805,1805,12,False,3016,9.858401203095498,3.46328218371943,3.46328218371943,1.2998360914570783,5.216886133252301,275,0.8898529250655244,3.805507308283911,244,0.5298459317094621,2.284738995840101,247,0.8198463381792194,3.40903886557827,260,1.1598701602405526,5.033404844799406,235,1.569865235308147,6.6159526540507665,251,0.33987649005812726,1.4798705693280896,248,1.159875458850894,4.825719779805136,256,0.6898840606958836,2.9753508281167758,243,0.7398730735123352,3.0575715400969696,265,0.10988386731092266,0.4911424655557212,244,0.5498915707073502,2.3642022199257076,248
681,1681,12,False,3066,9.838375659807769,3.4504808609962665,3.4504808609962665,0.6198364401081745,2.5343714375167847,274,0.7098511785592355,3.0356436636370585,247,0.609844971771741,2.6142268832736963,248,0.4298437341567556,1.8097832235684546,263,1.3098685414538664,5.651697054414084,238,0.41986476576047205,1.804892330491923,252,1.229874506605358,5.154888726719018,252,0.9898745138757326,4.112863326580285,258,0.9598812270429679,4.059013170991361,249,0.7898697691331336,3.2185465285929853,272,1.05988055757289,4.457023740045064,251,0.709885453767441,2.952820246124484,262
517,1517,12,False,3011,9.428402183203131,3.340640899012156,3.340640899012156,0.6398361761331102,2.609310523554144,275,0.3798511726953485,1.6526308258951958,247,0.32984473760125227,1.4344453111880402,249,0.5298451872292961,2.2223026633451415,262,0.8498680989841256,3.674268923501973,239,0.5998648234644344,2.553413597695162,252,1.1198780784864852,4.761954902885845,245,0.8098774220894343,3.4187201027022383,252,1.1498831472984639,4.88856538600753,245,0.5998721744049694,2.4850559586751917,267,1.549881058484913,6.542755493692239,250,0.8699001063312994,3.844267099003171,228
314,1314,12,False,3051,9.41838675964915,3.30864011738843,3.30864011738843,0.5898385481085827,2.4276393926708466,271,0.7598541877889108,3.2748757173815073,242,0.6298458668604144,2.6923874684769395,249,0.6098464038568675,2.556884807583011,260,0.9498685825840912,4.1053749462037015,238,1.11986530508349,4.70597768908506,251,0.8698745824110411,3.6654330899754335,252,0.7598735338530578,3.1661375871072575,260,1.119880266144242,4.706040749199223,251,0.8398721337163841,3.4466237363784473,267,0.5898810233118472,2.52153657191968,250,0.579886325930222,2.434769652680044,260
605,1605,12,False,3069,9.238374888008432,3.234129613213527,3.234129613213527,0.8698370707703597,3.5291035399831037,273,0.5898511167648482,2.535737787344046,247,0.9398450433325016,3.983620210087446,248,0.7998451630019885,3.316052067465308,262,1.3598680030898709,5.8580932471595855,239,1.2998652348357844,5.459263479392369,251,0.5698742523656781,2.429308054675066,252,0.8498735102650287,3.5306098697497177,260,0.5798802560599348,2.4753539440360357,251,0.6898692711727034,2.816947291493873,273,0.009880546814400221,0.04396747861329356,251,0.6798854195353334,2.831498388562472,262
762,1762,12,False,3034,9.018393467317154,3.184759773318731,3.184759773318731,0.5798356434153009,2.3712381544776022,275,0.8598512234755009,3.6587972184590747,247,0.789848234280239,3.36163098941683,248,0.2798446664172862,1.1898882672313698,263,0.6998680435729112,3.0408501900220513,239,0.4698642796427705,2.010043380355723,253,0.7598748236291669,3.2190893909139535,251,0.48987356810259175,2.066540221839356,260,0.8998812487610501,3.8104897703735854,249,0.9298707615547078,3.786093614985908,270,1.3098824865726817,5.546262031706792,247,0.9498984878929467,4.156194050042525,232
131,1131,12,False,2430,7.528688495720531,3.1094879304915275,3.1094879304915275,0.13984762330193362,0.609015460941669,256,0.3598589744316869,1.608370972027681,234,0.17985387712825474,0.8053554718134377,240,0.5098540657648633,2.2051140442009203,246,0.6598822985729141,3.031661887969089,213,0.36988293639471226,1.7081944101477278,218,1.1998935299267879,5.4730255755127235,213,1.2598977252730243,5.795152623461526,210,0.7099150323692096,3.5454440393751496,178,0.4899185062553619,2.5228902419437205,170,0.7599319070374154,4.222667210312123,143,0.889952019264367,5.786963228192561,109
964,1964,12,False,3057,8.848383539989811,3.104455581620553,3.104455581620553,0.8698356074526482,3.5109397773854507,276,0.559851134186135,2.4103573338943804,247,0.719848310005058,3.0655560153463206,249,0.13984520355815175,0.6021821569153928,262,0.9998679810612007,4.309085821790725,239,0.9598647431012314,4.035774414506201,252,0.3998742943076664,1.7243513134379385,251,0.8998744471236039,3.746741972631466,258,1.1098812057476295,4.682689200390333,249,0.7798707194636384,3.189979221420716,270,0.8298810294593928,3.5141887647149033,250,0.5798888645234535,2.461620987012806,254
670,1670,12,False,3071,8.798375130851671,3.082721253910717,3.082721253910717,0.9898370461349927,4.003340775533049,273,0.7398511695083416,3.1603446809144837,247,0.29984553369248523,1.3067659498986681,249,0.43984515957125386,1.8541224056064924,262,0.7898679980223086,3.420918634230579,239,0.9298647249210402,3.9122431912896425,252,0.6598745028659317,2.801220361165356,252,0.6598730219379967,2.7554367544047254,261,1.1198802443542468,4.706040674840129,251,0.4598697574376539,1.902352364390614,272,1.0898805511680665,4.581430401908581,251,0.6198854212373546,2.5884388527462843,262
248,1248,12,False,3073,8.778372133861486,3.0827120412578672,3.0827120412578672,0.7598355863088956,3.0835561516728407,275,0.9198511686617664,3.9081560828367796,247,0.6398450020174452,2.7390719855488257,248,0.5198446130190474,2.17760676050079,263,1.1798680282597964,5.077340566503729,239,0.929864748642796,3.9122435638775865,252,0.9298740013752641,3.9122828438416954,252,0.8298725025272019,3.437181738172507,262,0.6398802611211086,2.7238055493151525,251,0.3798702446332099,1.581693518664124,271,0.9098805541559299,3.8372503348039393,251,0.13988542313902638,0.6023553993564429,262
501,1501,12,False,3072,8.788373304845912,3.0719660102639796,3.0719660102639796,1.309836464690985,5.266262356081032,274,0.6498511716836332,2.7859625368289325,247,0.3698449795948707,1.6070849515017553,248,0.6798451678747846,2.8313306026146225,262,0.9698679968060787,4.181852684498762,239,1.1098647194105342,4.655399657544185,252,0.5998742561421762,2.553453551643968,252,0.759873502048594,3.1661376594291695,260,0.7898802626275626,3.342749382274558,251,0.659869274433994,2.6978735685434145,273,0.359880087974948,1.5530134458324814,252,0.52988542155775,2.2224717263748683,262
614,1614,12,False,2866,8.478493734868351,3.0706363495825966,3.0706363495825966,0.9298514039582877,3.9345810265916423,249,0.8998790024830707,4.2235246558060995,201,0.42987371227111715,2.044537631335538,203,0.6698660254918745,2.9854698706803116,227,0.9398746181299689,4.156426560984425,227,1.2498674632776978,5.291106839834823,247,0.3398796185250129,1.497174799809737,242,0.2798778824934498,1.216877910475876,251,0.46988356794998537,2.044689192661166,244,0.9698726135058651,3.973190579544052,266,0.529882425088615,2.284898233002085,247,0.7698854016934069,3.195158894265403,262
152,1152,12,False,3070,8.658374522460818,3.034504985225199,3.034504985225199,0.9298370386800421,3.7661817506480646,273,0.7998511457126259,3.409591830464872,247,0.41984469129554797,1.8150347068481272,249,0.4698451514828918,1.9771347066438951,262,0.7598680039695095,3.2942614508733197,239,1.0198647386050852,4.283161446744832,252,0.6598742379167316,2.8012191633438954,252,0.729873512439472,3.0445375559735504,260,0.6398802709881788,2.7238056039147893,251,0.21986975858252195,0.9239339433399735,272,1.0298805514910858,4.332798543784431,251,0.9798854212971255,4.042399120122627,262
125,1125,12,False,3069,8.608374731154022,3.014015765020011,3.014015765020011,0.6998358607146966,2.8466950101401234,275,0.4998511502301257,2.1589286887121037,247,0.1898452815506584,0.836051144513248,248,0.6998445827279576,2.9070160046012883,263,0.6098679903495065,2.6600843414723756,239,1.1998647138696976,5.029579819507786,252,0.7598747055420659,3.219089180022739,251,1.1498749655907674,4.775429274733105,257,0.9698802537756726,4.084799073215419,251,0.4098687854906144,1.6945977049570933,274,0.5498805436829087,2.350842856484284,251,0.8698858976293509,3.605076081880565,261
798,1798,12,False,3073,8.538373369776128,2.9903723069318158,2.9903723069318158,0.8298364468323601,3.3652154703859147,274,0.9498511955252678,4.032954835230177,247,0.11984467708704735,0.5299142175558214,249,0.6898457798385752,2.876949855701914,261,0.9998680091900133,4.309086106198025,239,0.8998647023027383,3.788790115447433,252,0.8698744913641805,3.6654327895261436,252,0.8398730313495817,3.4838017647338146,261,0.7598802537847495,3.2191126966680725,251,0.5398692736733925,2.21981272352553,273,0.41988008714708436,1.8049584152692617,252,0.6198854216811363,2.5884386929396856,262
498,1498,12,False,2467,7.728721023557849,2.9808810443937563,2.9808810443937563,0.6599087607524511,3.54876858205206,153,0.4198970749108211,2.1657914334560373,171,0.07991185522930104,0.4712048227098887,139,0.32990859404222816,1.8049997600241445,153,0.9699010979733328,4.821280594207719,179,0.8799008213770751,4.301664022893653,185,0.4998752076508094,2.146812528425847,250,0.7698754464689933,3.2301564618911494,256,0.869882621703341,3.7076079186485673,246,0.7198778786467809,3.031548132403901,255,0.509895760272562,2.3290134195847516,219,1.0198859045301543,4.2117248564273595,261
74,1074,12,False,3073,8.418372870214402,2.9570393114796434,2.9570393114796434,0.7898358828482013,3.2018404872783846,275,0.49985116905100435,2.1589286191271464,247,0.47984467491340943,2.0670042225738565,249,0.3798451699860843,1.607118023431547,262,1.1498680028325252,4.948587683400701,239,0.7798647159823107,3.295293060803842,252,0.629874245182329,2.677415719406408,252,0.809873015308501,3.362567316073908,261,0.9398802562304709,3.9609796667869226,251,0.369869760791591,1.5383315728760043,272,0.8798805543510856,3.7135854021187953,251,0.7098854227368872,2.952819963878203,262
418,1418,12,False,3063,8.428379777478177,2.953989424611173,2.953989424611173,0.9598373068794278,3.884742939456658,273,0.5398517359948798,2.331093175810446,246,0.4598464227007264,1.986922099277049,248,0.8198463316230008,3.4090390692526005,260,0.7898679676840618,3.4209183415680546,239,1.4498668169374933,6.135167402996886,248,0.27987473051759487,1.2168642178167874,251,0.4898734897081506,2.0665402188204767,260,0.45988025831603135,1.975849394386526,251,0.9298692510394485,3.7663130326336245,273,0.5098800553182808,2.180390046616534,252,0.739885410759082,3.074033156698433,262
300,1300,12,False,2000,6.8189415074101305,2.911669646328649,2.911669646328649,1.1998892470520641,5.877135855537522,186,0.5599053336972105,2.9831630028274843,157,0.27990482936896427,1.5290447643621616,155,0.4998877778727942,2.4419711015898624,190,0.8099072336842273,4.153588590262748,168,0.8599013797341593,4.215677930713572,184,0.22994146186526734,1.4351938796886234,118,0.3699377607133295,2.1931391780225726,128,0.6699231314286708,3.5143675764966367,161,0.6799104403507217,3.3195338736755606,187,0.009911951475960102,0.051321355471559076,185,0.6499209601667615,3.225898647295488,181
886,1886,12,False,834,4.649547904363221,2.89511174259625,2.89511174259625,0.7699384983118059,5.102989259725166,103,0.40995589827760437,3.1794786153113086,73,0.4099573059240834,3.248507923131671,70,0.6299469315352051,4.441810302224631,90,0.6799497739620862,4.791227882806931,91,0.9899452455416063,6.84823714556725,102,0.1299672199427937,1.0883868108634973,65,0.08997809311470162,0.9024506530590201,45,0.18997609329370357,1.7788103525950847,50,0.19997651240122105,1.8885456606680249,49,0.13997811727887072,1.3725975709629008,46,0.00997821477953852,0.0982987342395155,50
624,1624,12,False,3073,8.088373056611488,2.8309791855112305,2.8309791855112305,0.8298364383530845,3.3652155973021776,274,0.7698511271211758,3.284986098562311,247,0.44984495308104183,1.941177460377352,249,0.939844560366599,3.873739604619314,263,0.7898679515216608,3.4209183247680945,239,1.049864677163879,4.407063441001472,252,0.7198744614735343,3.048449290185903,252,0.7598734537004521,3.1661374221618495,260,0.6698802194340664,2.8477947697428756,251,0.72986973837629,2.980641280307815,272,0.11988006456769185,0.5269859443388378,252,0.259885411452011,1.1086409927667593,262
