agent_idx,final_equity,winrate,trades,max_drawdown
6150,2.6868668,0.3308642,405,0.024026258
4445,2.6866004,0.53629035,496,0.02729331
4576,2.68639,0.58996326,817,0.021965511
2876,2.6858518,0.34183672,1176,0.07510045
4045,2.685491,0.39837888,3331,0.115085706
3123,2.6852295,0.26165622,1437,0.111821264
6708,2.6841598,0.32528856,953,0.053027865
4376,2.6819537,0.33668342,199,0.038293745
3525,2.6809616,0.2981132,265,0.06640679
1623,2.6806006,0.35638672,1417,0.091935426
6144,2.6803868,0.34752747,1456,0.16984423
3018,2.680096,0.30974358,975,0.16818886
2218,2.6795168,0.43924916,2930,0.08710507
6569,2.6784453,0.29537368,562,0.08626194
696,2.6784174,0.32427537,4968,0.25100023
804,2.6774936,0.29397193,1211,0.09255752
3513,2.6774735,0.34182304,1492,0.07870521
3524,2.6773758,0.6069364,173,0.022981709
6615,2.6772497,0.29805014,1077,0.09924595
2847,2.6770105,0.3038961,770,0.10119276
6467,2.6754012,0.32011747,2043,0.109954804
3976,2.6753957,0.47149122,456,0.040089108
3178,2.6753862,0.4262462,1966,0.10320738
5563,2.6741173,0.43074968,787,0.03455919
3470,2.6740713,0.4174312,218,0.02116574
126,2.6740367,0.29495862,1329,0.047943346
558,2.6729853,0.30177516,338,0.04067116
2263,2.6727185,0.46948355,213,0.026503243
4696,2.6716847,0.6863905,169,0.018541694
3601,2.6712906,0.31198478,1577,0.0975945
2440,2.6708844,0.45833334,216,0.037464175
2001,2.6700563,0.40245903,2440,0.074651964
2920,2.669629,0.34571236,2962,0.1453813
6683,2.6693184,0.33815426,1452,0.13798267
21,2.66885,0.33910036,289,0.049871385
3603,2.6683216,0.39788732,852,0.06322822
3164,2.668318,0.34304747,1201,0.053024124
3256,2.6679904,0.35945663,957,0.17576678
805,2.666652,0.3210332,542,0.04287092
1426,2.6664293,0.33547556,778,0.07995611
2414,2.6663458,0.48196247,2079,0.0903124
201,2.6649857,0.2744,1250,0.1137037
4472,2.664764,0.3510055,547,0.06529516
1469,2.6643634,0.4386921,367,0.033839654
618,2.6638749,0.3315508,1496,0.11641339
757,2.6627984,0.31354985,893,0.15080795
3671,2.6625695,0.3877039,797,0.115781575
4935,2.6624503,0.43286788,1862,0.0580295
6172,2.6614792,0.35889572,978,0.1240459
2494,2.6609807,0.42632332,699,0.06400217
2268,2.6609592,0.28815004,1173,0.12721197
2685,2.6603491,0.4082098,877,0.038953226
3187,2.6600347,0.27662617,1399,0.18851605
2923,2.659522,0.41623038,764,0.100812405
752,2.6586154,0.3306773,251,0.053211175
4836,2.6575918,0.35177866,759,0.060078908
1264,2.6564965,0.31456953,302,0.09282324
614,2.656327,0.3756906,724,0.08923759
3447,2.6559818,0.4437299,311,0.028374553
2157,2.6544597,0.34913793,232,0.06591674
837,2.6542828,0.44664165,2933,0.084769085
2222,2.653808,0.31623933,468,0.027363244
211,2.652423,0.32978722,1504,0.06844642
1108,2.6512477,0.36746988,166,0.044314682
2087,2.6508312,0.30702835,811,0.14389607
3038,2.6500492,0.38020086,697,0.09030605
4513,2.6499233,0.37946838,1091,0.09860866
2831,2.6496737,0.35736924,1262,0.16205786
626,2.6492295,0.33916304,1601,0.20358376
2884,2.6491652,0.30258304,271,0.11823164
3688,2.648312,0.4375,176,0.026991634
4315,2.647345,0.51953125,256,0.026354432
1176,2.6469107,0.31795302,1192,0.18807012
97,2.6467693,0.32784185,607,0.039016947
4985,2.6461723,0.34527686,307,0.053694017
966,2.6461568,0.3867334,799,0.14356226
2315,2.6459756,0.46292445,2886,0.16066113
3624,2.6453993,0.484375,320,0.031626675
240,2.6451283,0.3130699,329,0.16269302
2899,2.6450768,0.28809524,420,0.06735285
4305,2.6448832,0.3374269,1710,0.21930738
4670,2.6448781,0.3627907,215,0.03215812
2846,2.6447363,0.29755434,736,0.08368451
3281,2.6447244,0.31910276,1382,0.085272886
5473,2.6437378,0.30208334,288,0.032487758
5421,2.6431415,0.2784027,1778,0.14024812
6729,2.6423962,0.41556728,2274,0.11089508
6291,2.6421244,0.27586207,145,0.040167265
1312,2.6397755,0.3294249,1791,0.22313127
2642,2.6394026,0.46014494,276,0.018141706
937,2.6392336,0.2887613,1219,0.060226295
4059,2.638857,0.26841447,2403,0.095135696
490,2.637871,0.41233373,2481,0.092262946
1857,2.63752,0.37560976,1025,0.12082304
4640,2.6369967,0.6183206,262,0.02747494
6242,2.6365683,0.34146342,205,0.040088825
563,2.6358123,0.33307603,2591,0.104471095
3437,2.635743,0.6677632,608,0.051436123
4870,2.6355097,0.33934253,943,0.05180327
4057,2.6343238,0.3121019,157,0.044610366
3280,2.634149,0.51449275,276,0.029945586
6023,2.633604,0.4362117,1795,0.05864709
4548,2.6335356,0.33333334,1227,0.077495396
4456,2.6330235,0.5711575,527,0.028595136
1012,2.6323762,0.32954547,616,0.098601304
6521,2.6318498,0.27556595,1281,0.0528317
2634,2.6310217,0.31811023,635,0.17007326
5837,2.6300852,0.32300884,226,0.047692727
4799,2.629688,0.27146003,1363,0.15783732
3215,2.6296344,0.45535713,336,0.029544204
3436,2.6284096,0.47619048,315,0.023895113
3457,2.6283624,0.31354052,1802,0.12510741
5076,2.627626,0.49823323,566,0.100752436
6711,2.6271875,0.3539749,2390,0.0635944
5424,2.6271036,0.3640553,651,0.045007892
1046,2.6267838,0.52873564,783,0.057533383
4806,2.625543,0.33023256,215,0.05134638
2120,2.6246452,0.3500967,517,0.0497472
5941,2.6244018,0.47938144,194,0.01738705
202,2.6243641,0.29319373,191,0.050881166
70,2.6234138,0.53456223,217,0.020556686
3366,2.6232805,0.34929994,1357,0.15017655
6304,2.6230335,0.31953642,604,0.060437333
5786,2.622318,0.35135135,1406,0.06738682
4352,2.621353,0.31941032,407,0.028696261
4437,2.6207967,0.33460802,523,0.06308454
3119,2.6184342,0.32301548,2003,0.07644722
4331,2.6182663,0.3161068,2322,0.09076936
5141,2.6179414,0.3400631,1585,0.08210961
2488,2.6171978,0.4472244,2558,0.17059638
6743,2.6165826,0.33333334,213,0.04514435
5524,2.6140425,0.38696536,491,0.04192703
559,2.6138203,0.39,400,0.03170881
5607,2.6137843,0.3317757,214,0.050802216
901,2.6133692,0.29029217,1061,0.1266312
6582,2.610602,0.27346277,1854,0.1561136
5269,2.6095898,0.4116417,2869,0.08114053
2712,2.6094704,0.3478261,552,0.077383906
370,2.607453,0.49027237,514,0.07248596
4706,2.6073737,0.32134572,862,0.0627967
3773,2.6070168,0.40805605,3426,0.17630565
5569,2.6067948,0.3935927,437,0.025292464
4304,2.6066387,0.30169493,295,0.11620495
6599,2.6056008,0.27773345,1253,0.111853704
4567,2.6051013,0.42857143,189,0.045033675
1934,2.6048665,0.3057325,3297,0.31505406
1644,2.6039848,0.5702681,1231,0.086873084
1151,2.6014645,0.5367965,231,0.017407488
530,2.6011686,0.2897196,749,0.047008317
5637,2.6009204,0.2962963,810,0.071675204
532,2.5992057,0.32750243,1029,0.08601799
5261,2.5986097,0.31034482,725,0.13311522
3435,2.5974379,0.31897435,975,0.05102629
3786,2.5973651,0.37799042,209,0.025948718
1161,2.596952,0.59859157,284,0.02095002
3516,2.5967448,0.7094972,358,0.016842818
4271,2.5967398,0.4848485,264,0.028810743
3511,2.5962825,0.336,500,0.13539942
1425,2.596045,0.5193645,1007,0.025534749
144,2.5954263,0.32414514,2866,0.061998565
6528,2.5952995,0.28786927,1591,0.12816782
917,2.594549,0.4289417,2315,0.14866337
1990,2.5945385,0.40946501,2916,0.050321147
5486,2.5944443,0.32153392,339,0.040739726
5279,2.592945,0.29338843,242,0.058845904
433,2.5917537,0.2850062,807,0.12001319
3047,2.5914054,0.38075742,977,0.08511347
4182,2.591182,0.5140187,214,0.040895328
4025,2.5907784,0.3956936,2833,0.13953805
2448,2.590483,0.31263384,467,0.100222774
1153,2.589691,0.35789475,380,0.03260763
6112,2.5896583,0.44360903,266,0.03977285
1268,2.589342,0.43396226,954,0.085019365
2570,2.5892074,0.34120736,1143,0.155474
3651,2.5888934,0.30837005,227,0.06385008
5320,2.5869377,0.30569947,193,0.058358435
105,2.5868921,0.48141593,565,0.024758706
6254,2.586819,0.6755793,561,0.023703456
6626,2.5858455,0.47492626,339,0.034567397
2023,2.585308,0.32930514,331,0.043058556
5047,2.5851932,0.3579639,609,0.030875774
2996,2.5834394,0.34192112,3144,0.10303457
1351,2.5816567,0.40704647,4002,0.18662323
350,2.5814807,0.35466668,1125,0.087188445
2493,2.5802677,0.35369775,311,0.04291601
1330,2.5794587,0.30800745,2685,0.120355204
3863,2.577699,0.45410368,1852,0.0511837
3462,2.5762975,0.3559028,576,0.039548453
4905,2.575963,0.3,230,0.05724451
5387,2.575264,0.27315542,637,0.120025195
2305,2.5752559,0.3230689,1916,0.24102472
4655,2.5745168,0.30569947,386,0.038374998
3244,2.573555,0.34793982,1529,0.07021067
2807,2.573445,0.3321513,846,0.07326221
293,2.5729914,0.31015038,1064,0.24910259
1893,2.5724995,0.34,650,0.11870918
5131,2.572383,0.59949625,794,0.0264061
902,2.5712235,0.33218944,1457,0.046139617
2924,2.5710223,0.2826923,520,0.06514341
6415,2.5701447,0.61946905,452,0.014502872
3659,2.5698376,0.41273585,424,0.034767654
78,2.5693007,0.41775206,2073,0.11526958
96,2.5692391,0.31794873,195,0.051356915
2255,2.56913,0.34146342,1845,0.06923914
5810,2.5680184,0.39759475,2744,0.18180628
5128,2.5674574,0.31073076,1519,0.06456249
4177,2.5662498,0.3299539,1085,0.144207
4374,2.5647392,0.3914392,1612,0.060751263
5860,2.564526,0.46545455,275,0.01719435
6008,2.5633912,0.3127962,1899,0.102481134
5396,2.5625513,0.32110092,218,0.047388107
5829,2.5624282,0.34641406,739,0.081828
2139,2.5622697,0.36160713,224,0.039426938
2887,2.5617318,0.32021153,1702,0.11534485
6553,2.5594778,0.30674848,163,0.04548636
553,2.557812,0.30252102,595,0.07035504
1459,2.5575328,0.43310243,2743,0.15794191
2864,2.556168,0.27529022,1206,0.17042911
1237,2.556164,0.33541667,1440,0.11654136
4949,2.5560896,0.34662578,978,0.19883001
3929,2.5560133,0.29032257,496,0.05321243
3211,2.5558717,0.33156028,564,0.047943957
1038,2.55432,0.40855107,2105,0.12489108
5726,2.5537875,0.34262127,969,0.119533025
1933,2.5536509,0.40981963,998,0.030281136
5254,2.5532742,0.45759088,1403,0.09229761
4947,2.550255,0.43886462,458,0.029583275
1051,2.548386,0.3580247,162,0.031280365
6044,2.5477073,0.29331684,808,0.17675203
1169,2.5476801,0.3208066,2182,0.13534194
6333,2.5445266,0.32360098,822,0.05203444
2550,2.542873,0.29886913,619,0.1729108
5059,2.5422857,0.3237569,1810,0.22982952
5584,2.5415974,0.3497326,935,0.11569978
5522,2.540805,0.36453202,203,0.038382765
6346,2.540365,0.32599795,1954,0.07178975
3342,2.5398765,0.39147288,258,0.03386725
1820,2.5394685,0.30612245,294,0.148146
4058,2.5383356,0.34723404,1175,0.06721163
3868,2.5374408,0.2894029,1859,0.06012415
3024,2.5351505,0.3173242,1749,0.1649951
4506,2.5350635,0.28645834,192,0.053751133
5450,2.534374,0.31343284,737,0.03870509
3373,2.5340464,0.5269953,852,0.119235694
4917,2.5319793,0.32366163,2447,0.14214505
2000,2.5311778,0.32829505,3308,0.091735244
147,2.5294461,0.3219148,2277,0.11799813
2496,2.5292943,0.34340045,894,0.10028648
3776,2.5278351,0.43236715,2484,0.078743316
4966,2.526955,0.32028666,1814,0.17952996
1137,2.5259006,0.44378406,2019,0.055987567
5736,2.525886,0.35238096,1680,0.11562845
497,2.5246885,0.33333334,627,0.05040368
6120,2.524655,0.40931615,1009,0.045435935
3109,2.524577,0.37193763,449,0.037324935
1327,2.5231404,0.3302583,542,0.054421067
2018,2.5227628,0.37628865,194,0.031260632
2798,2.5224078,0.31382748,2307,0.11748319
1349,2.5216289,0.434847,2026,0.21716897
111,2.5211802,0.4215437,2358,0.14316836
3294,2.5206094,0.4477612,469,0.028883861
3039,2.5198865,0.4052198,2184,0.10635519
6404,2.5198357,0.37548748,1795,0.04078909
1439,2.518099,0.26998925,2789,0.1278558
1059,2.5149996,0.46732214,1729,0.057399984
5020,2.5149803,0.36151603,686,0.09890531
1599,2.5139673,0.2813411,686,0.06322821
908,2.5138636,0.38181818,385,0.018999558
6075,2.5134149,0.41569766,344,0.042286225
3812,2.5124168,0.3472222,216,0.028150037
1668,2.5111883,0.31847575,4330,0.13570723
6469,2.5101836,0.30754536,1047,0.07184681
1280,2.509614,0.4824281,313,0.03947109
2925,2.509125,0.30750307,813,0.05011839
2346,2.5074494,0.32804233,1512,0.08520739
4430,2.5053093,0.3512476,521,0.030210713
5942,2.5042999,0.57042253,284,0.025841292
4783,2.5040722,0.3460993,705,0.06457448
2316,2.5036714,0.30490956,1161,0.06546401
1519,2.503039,0.3708185,1405,0.09753935
5449,2.5017867,0.5665529,293,0.046349596
3190,2.500965,0.488,250,0.023031158
3396,2.5009124,0.359447,217,0.048787117
2662,2.5007334,0.31731844,895,0.08121183
658,2.5006235,0.3427896,423,0.027592113
3903,2.5004647,0.36789298,1196,0.06677052
4832,2.5002391,0.30172414,232,0.04146905
4200,2.4992695,0.3625304,411,0.031316984
3822,2.4987676,0.4262295,305,0.023769148
2204,2.4984727,0.4451567,1404,0.16581918
3849,2.4977527,0.27367577,1246,0.090025626
3622,2.4960804,0.33333334,255,0.056597233
1056,2.49549,0.54635763,302,0.018164966
39,2.4952395,0.36872813,857,0.222706
2437,2.494785,0.29522613,796,0.06376769
5252,2.4944947,0.27868852,427,0.111112796
6317,2.4924479,0.38465974,1734,0.17765525
1636,2.4923213,0.3469388,98,0.032660544
85,2.491585,0.34506088,739,0.04683879
1650,2.489519,0.6076261,813,0.02937446
1958,2.486219,0.42307693,468,0.056686502
6278,2.4861758,0.57733816,556,0.05665219
3702,2.485713,0.41573033,356,0.032760195
5526,2.4854846,0.32728338,1708,0.08799346
224,2.4846992,0.28315413,279,0.05163344
1072,2.4844449,0.33110815,1498,0.15225856
2543,2.4843504,0.4134134,999,0.09331903
3835,2.4837773,0.4039409,406,0.034779843
6422,2.4836838,0.3467167,2665,0.118260935
3785,2.4827297,0.61858976,312,0.016757375
741,2.482379,0.3152174,460,0.07728033
2524,2.482283,0.31089294,2139,0.14760607
5270,2.481368,0.53515065,1394,0.0818765
5673,2.4799788,0.3418903,2571,0.12645595
4333,2.4798493,0.34394905,157,0.052267686
1307,2.4796677,0.44680166,3111,0.12885626
3057,2.479131,0.34836066,244,0.042424038
73,2.4786093,0.3084577,201,0.060655095
6608,2.4784408,0.31843576,716,0.07651904
991,2.4775426,0.42825928,4119,0.10372678
807,2.4773626,0.32270917,251,0.045257043
2274,2.4762268,0.32090032,1555,0.10553608
2302,2.4756763,0.47173068,2317,0.05031506
1879,2.475246,0.4017094,117,0.04332298
3298,2.4735246,0.31386024,873,0.097422354
5032,2.4708152,0.2978395,648,0.110466994
4306,2.4694498,0.3649053,1003,0.0749309
1321,2.468314,0.31239936,621,0.055959046
6040,2.4669452,0.27671754,524,0.04197915
5347,2.4665804,0.3213213,1332,0.063416675
1444,2.4660573,0.34711778,798,0.105761
1861,2.4659946,0.30835736,694,0.052485805
4732,2.465655,0.6315789,247,0.017068923
2128,2.4655328,0.31305715,1907,0.16841213
5989,2.4652452,0.4315961,614,0.0579657
6484,2.4651167,0.39975828,6619,0.07787503
4463,2.464865,0.5697674,602,0.022123897
262,2.4645648,0.4207317,164,0.050352592
4385,2.4630795,0.39235413,2982,0.106108926
3609,2.4624248,0.51768035,1414,0.03874005
6188,2.4620383,0.5252525,297,0.013034891
6076,2.460763,0.6574803,762,0.011689348
5083,2.4604712,0.320442,181,0.050466765
4602,2.4604337,0.43557736,2243,0.18506077
3324,2.4602504,0.41383812,1532,0.07758813
319,2.4600763,0.34262484,861,0.0581885
5695,2.4595695,0.31639344,610,0.038420204
6348,2.4591334,0.5452794,1557,0.18085784
1557,2.4586065,0.6747405,289,0.029834926
3656,2.458562,0.32741934,620,0.13852796
4834,2.4577043,0.32269505,282,0.15295619
1833,2.456561,0.28691983,237,0.05526695
2038,2.4564943,0.29206732,832,0.14692663
6725,2.4562674,0.33676094,1945,0.13409303
2551,2.4554727,0.35331696,2035,0.052119277
1926,2.4554722,0.43571427,420,0.030191224
3535,2.4554024,0.6793893,262,0.012785358
4730,2.4545548,0.345,600,0.035759676
169,2.454312,0.3583196,1214,0.14788543
1901,2.453527,0.38235295,238,0.04768037
4523,2.4530997,0.27759197,299,0.121213876
1236,2.4514494,0.33724722,1533,0.052625444
3646,2.4512863,0.43113902,4618,0.13285592
2375,2.4511201,0.39245284,265,0.025149303
2503,2.4503486,0.30625,1120,0.09067025
3110,2.4499185,0.31318682,182,0.06041389
6411,2.4499004,0.29259259,270,0.034487702
4713,2.4493601,0.42721894,3380,0.085532345
5230,2.448605,0.32705688,2443,0.19131303
1602,2.4474392,0.402746,437,0.06313599
6376,2.4471548,0.4348387,2325,0.04314521
5999,2.4471118,0.7235955,445,0.016092945
2097,2.4460118,0.43107447,3881,0.0658982
2260,2.445575,0.39772728,968,0.08331144
2728,2.4454055,0.43700787,254,0.030937638
4212,2.445218,0.36385313,2097,0.046184245
5848,2.4427676,0.32505912,2538,0.1726565
5843,2.442504,0.32954547,1232,0.06847923
243,2.4416544,0.36523438,512,0.04310751
550,2.4402835,0.37179488,156,0.026658088
6510,2.4396722,0.71943885,499,0.010706429
2621,2.439532,0.33404028,943,0.08998126
5538,2.4392128,0.34104833,1469,0.1739325
1034,2.4383242,0.2761905,420,0.05291516
1041,2.4383001,0.49074075,324,0.012560862
3105,2.4374518,0.30671507,551,0.06845202
5682,2.4369266,0.39240506,1343,0.048206132
2290,2.4346862,0.34502923,513,0.07932984
4925,2.4325976,0.3289941,845,0.17635728
1376,2.4321942,0.33694345,1662,0.071071886
3808,2.4321153,0.32295817,4016,0.18293613
6519,2.4319317,0.27269185,2567,0.06939529
3407,2.4315097,0.3432836,268,0.038315378
4299,2.4304326,0.32258064,186,0.09384878
5295,2.4300916,0.31609195,174,0.038599614
5809,2.4290059,0.33142856,350,0.054041155
4257,2.4286025,0.33516484,182,0.059159227
1943,2.427218,0.36704546,880,0.14551364
4118,2.426965,0.45771143,402,0.033571742
5853,2.4251053,0.35900104,961,0.18883416
5564,2.4249449,0.38770053,1122,0.06277558
1258,2.423903,0.32721713,654,0.055480167
6579,2.422292,0.32794785,3528,0.10965764
478,2.421744,0.35834032,2386,0.115562916
4461,2.419771,0.44107744,297,0.025547642
3046,2.419513,0.3756906,724,0.037683405
1027,2.4184735,0.7,280,0.013035417
2582,2.418255,0.35210085,1190,0.064996965
5865,2.418026,0.43633276,1767,0.101000726
4296,2.4180214,0.45358092,377,0.016969558
4006,2.4177117,0.35551882,2419,0.09129835
4400,2.4174733,0.3673077,1040,0.07329852
1132,2.416918,0.3552465,791,0.14823098
6127,2.4158492,0.29299363,628,0.10958521
6247,2.4153626,0.27272728,231,0.046214644
560,2.4151695,0.3112439,1841,0.15086792
1448,2.4136457,0.31069365,692,0.099544816
4329,2.4120934,0.34165066,521,0.030776713
1002,2.4120193,0.32343236,909,0.16972621
4724,2.4119344,0.33898306,826,0.13214506
5064,2.4104671,0.36335403,322,0.034988403
2281,2.4103127,0.4295246,4796,0.11278668
3155,2.410272,0.34083045,578,0.046791997
6057,2.4093337,0.335,600,0.058871154
4842,2.4082522,0.42550582,1631,0.077764444
810,2.4070284,0.33769232,1300,0.10199405
2675,2.406862,0.42940244,3782,0.2034264
5687,2.4054677,0.33039388,1701,0.07075784
5849,2.404805,0.36688313,308,0.049042694
3568,2.4046729,0.3325444,845,0.11027186
1347,2.4041786,0.32630813,1376,0.11170899
4355,2.403178,0.2935065,385,0.10650689
2604,2.402757,0.4479756,2297,0.05786747
1648,2.4021342,0.2986627,673,0.06151115
5838,2.4021313,0.38638708,2909,0.14488345
2343,2.4005914,0.56516856,890,0.023225497
5172,2.4002254,0.34877384,367,0.03908088
5124,2.3998902,0.34274194,992,0.13029505
594,2.3989751,0.33267328,1010,0.09000481
5692,2.3977146,0.32518703,2005,0.26690665
2529,2.3955648,0.31304348,575,0.12741196
4841,2.3952606,0.28912684,1214,0.09993552
3496,2.3948562,0.28641975,810,0.17199539
3531,2.3932478,0.34496123,258,0.039031804
5350,2.392963,0.30973452,226,0.050178472
6147,2.390591,0.3322011,1472,0.15241538
2693,2.3899999,0.32186234,494,0.0562274
2008,2.3898005,0.38990825,218,0.031733915
5955,2.388061,0.3534112,1627,0.105575725
1254,2.3865926,0.3800322,621,0.038450483
1270,2.385788,0.2981057,1003,0.18828607
6574,2.3851418,0.34019205,729,0.113498665
2291,2.3838646,0.3148148,648,0.08750454
5079,2.382875,0.3741445,1315,0.15477258
3794,2.3828382,0.38502672,187,0.026919372
5591,2.3825772,0.41426402,1977,0.06935221
2856,2.3817987,0.60264903,151,0.011048478
347,2.3817449,0.39534885,258,0.02323144
5764,2.3808532,0.33032897,2219,0.11402841
448,2.3795416,0.43943825,1709,0.10155406
3032,2.3795142,0.3322247,2706,0.07115571
4849,2.3783548,0.3764575,1801,0.07324113
6149,2.3782768,0.3006993,286,0.05519611
5638,2.378263,0.27714285,2100,0.062716864
6692,2.3776858,0.6371951,328,0.011990506
1196,2.3759832,0.40131578,152,0.017227694
5589,2.3752165,0.41751873,5868,0.11958942
2595,2.3737614,0.3464567,889,0.22316791
5068,2.3725767,0.33090466,1647,0.22662702
2824,2.3722198,0.43193716,1910,0.12926836
61,2.3708181,0.29545453,792,0.18174343
918,2.3697388,0.33077905,783,0.06837858
1127,2.367177,0.6246787,389,0.014764351
3171,2.3671384,0.32097948,3022,0.17711104
4290,2.363873,0.31772575,299,0.038246732
6459,2.3633344,0.4284863,1678,0.08746866
6369,2.3622377,0.53817505,537,0.03669311
1453,2.3622286,0.34199134,462,0.03766075
6409,2.3621159,0.33890215,1257,0.12661389
3630,2.3617477,0.43586698,3368,0.07365985
5220,2.3611505,0.3760218,367,0.03312873
5615,2.3606415,0.31565657,396,0.16591927
2534,2.3599114,0.2888889,1035,0.12321498
4176,2.3594766,0.40136054,147,0.039126877
3970,2.3581512,0.37774903,773,0.11828001
6527,2.3573155,0.4022472,445,0.05512793
5643,2.3563278,0.34306568,137,0.027680254
5133,2.3558228,0.42906573,578,0.09652059
3060,2.3556755,0.70694864,331,0.020062009
1313,2.3546083,0.30876493,502,0.072120756
2951,2.3545096,0.44214877,242,0.02798694
3641,2.3542125,0.27896342,656,0.07889654
5038,2.3511178,0.37313432,871,0.036887478
1118,2.3503065,0.33989727,1168,0.08817617
1066,2.3491724,0.57980454,307,0.037235737
586,2.3490164,0.34359807,617,0.081021816
4895,2.3478794,0.42194092,474,0.121965304
3565,2.3474672,0.27823693,363,0.034051802
3140,2.3470402,0.48295453,352,0.021119174
6520,2.3467238,0.31695333,814,0.028159732
5340,2.3466265,0.29411766,221,0.07345626
4702,2.345003,0.32860717,1199,0.103455804
4665,2.3443298,0.41509828,4782,0.07591545
77,2.3443131,0.33333334,198,0.036129795
5649,2.342876,0.5886076,316,0.011957249
3962,2.3425596,0.46411484,209,0.013354914
714,2.3424945,0.29385966,228,0.06246592
3500,2.3416073,0.29841697,2969,0.12048693
3308,2.341505,0.3523316,579,0.06676142
2911,2.3406618,0.30697674,645,0.19786237
731,2.340363,0.30787978,1231,0.083967134
6236,2.3398795,0.4267862,3681,0.15031101
2941,2.3396537,0.39772728,1496,0.10692485
4338,2.338926,0.30077747,2058,0.054317873
5504,2.33888,0.34574467,188,0.051108956
4954,2.33884,0.6781609,348,0.012445881
765,2.3385556,0.30779943,718,0.056089353
3692,2.3367848,0.4568528,1182,0.038436573
173,2.3364456,0.41935483,651,0.037120424
6562,2.3364234,0.3167939,1834,0.07682122
6393,2.336336,0.32323232,990,0.10621207
1493,2.3351257,0.42042756,421,0.021984674
1207,2.3350902,0.35350758,727,0.11811871
3423,2.334414,0.68333334,300,0.012354636
3741,2.3331997,0.33460075,263,0.02536963
6249,2.332607,0.2972973,185,0.06404456
2880,2.33257,0.27300802,1619,0.13829221
3683,2.3310683,0.4208289,941,0.026115317
5532,2.3306193,0.36223277,842,0.060592566
1805,2.3305247,0.4054054,74,0.06351359
4046,2.3302355,0.3077187,2915,0.22045632
884,2.3296983,0.3109415,1965,0.11295749
68,2.3296566,0.3658088,544,0.05990392
5028,2.3281004,0.42128602,451,0.033579826
1194,2.3261502,0.357016,563,0.06811923
4619,2.3243132,0.31236348,2289,0.11192588
282,2.3241584,0.44047618,336,0.027569588
4542,2.3237307,0.28453365,847,0.11593399
2616,2.323166,0.2857143,238,0.09462769
4916,2.3230534,0.29935622,932,0.07109402
4965,2.3226318,0.5409836,366,0.022496551
6697,2.3222795,0.32952496,1663,0.2015155
3509,2.3222637,0.45185184,270,0.022078574
3533,2.3219595,0.5574713,174,0.021939278
2852,2.321172,0.4056711,2645,0.15704595
2003,2.3185358,0.31740975,942,0.1847178
5889,2.3177474,0.32222223,270,0.07566344
4601,2.3169518,0.36399218,511,0.048263043
2472,2.3169024,0.40939596,149,0.038824424
4351,2.3168366,0.272361,2482,0.09343707
4300,2.316491,0.39303482,201,0.050322585
5014,2.3159683,0.49302325,215,0.013982813
5934,2.3139338,0.42285156,2048,0.14268762
4707,2.3138642,0.52506596,379,0.027364122
2306,2.3136554,0.39973262,748,0.11657486
4139,2.3128946,0.2880922,781,0.14319706
3179,2.3126965,0.35481483,1350,0.06799074
2748,2.3125255,0.32774675,1611,0.15545988
3456,2.3120644,0.326131,1481,0.15103678
2161,2.3103204,0.43654114,1434,0.076396525
6151,2.3096926,0.45026177,191,0.037541598
3988,2.3093991,0.38950276,362,0.059213992
1332,2.3091054,0.60285133,491,0.025387416
2394,2.30905,0.3148855,1572,0.1105599
6082,2.3089254,0.4,2825,0.077586964
4603,2.308674,0.40223464,179,0.044318322
5783,2.3086147,0.39306358,173,0.05210073
3058,2.307008,0.41952056,584,0.037019253
529,2.3050048,0.33532935,835,0.1405279
1461,2.3040595,0.3153446,1538,0.17231405
4826,2.30387,0.44578314,664,0.025703864
3952,2.3037462,0.3155259,599,0.16356005
1024,2.3036897,0.47211415,2313,0.056400966
790,2.3024793,0.32367632,1001,0.03103812
2372,2.3009956,0.509434,159,0.026614398
2100,2.3009427,0.3009492,1791,0.12029633
2583,2.2993147,0.39694658,393,0.043184236
2868,2.2989662,0.27900356,1405,0.09244036
5288,2.2986124,0.44036698,327,0.030810274
2645,2.2982605,0.41015625,256,0.027407564
3946,2.29676,0.4177975,3832,0.07925251
1160,2.2966566,0.43347093,3149,0.09537292
252,2.2957573,0.37323943,284,0.035928845
2579,2.2940562,0.28289473,304,0.09829734
1113,2.2938588,0.31640625,256,0.11681491
4953,2.2932482,0.42857143,518,0.031378202
1128,2.2922976,0.3080061,1961,0.14676413
2963,2.2917562,0.54119545,1238,0.0295059
3632,2.2913525,0.3387978,183,0.054439157
158,2.2878778,0.31578946,646,0.066905916
5273,2.2877307,0.39714867,491,0.035075307
3197,2.287151,0.27518427,1221,0.12023527
1308,2.2869325,0.34183672,980,0.15812692
759,2.2868943,0.35580525,1068,0.0504816
6575,2.2865767,0.30160427,935,0.06479194
6600,2.2839282,0.43860722,3274,0.055606373
2796,2.2839231,0.5775076,329,0.028232872
2799,2.2826922,0.35128367,1597,0.112551324
1316,2.2796142,0.4257975,2884,0.17245016
6673,2.2788491,0.43037975,316,0.013460484
663,2.2779918,0.37288135,118,0.047201727
3232,2.2777143,0.33291614,799,0.10595067
2387,2.2773204,0.38666666,225,0.021856433
1549,2.2764823,0.320442,905,0.078962445
4133,2.2763064,0.55153203,359,0.014307137
4339,2.2744122,0.35409835,305,0.035040673
1541,2.2726214,0.31651047,1387,0.07492772
2953,2.272605,0.29941127,1189,0.13414317
