agent_idx,final_equity,winrate,trades,max_drawdown,sharpe,orders_placed,orders_cancelled
3738,1.7638667,0.27834103,1085,0.111345254,2.4021487512834407,1429,344
4056,1.7628176,0.335034,588,0.0714268,2.9270157827956886,624,36
1145,1.7627591,0.44036698,109,0.016020609,2.8397425940061423,110,1
4097,1.7620615,0.4,90,0.021287574,2.833489750654907,91,0
1457,1.7618049,0.26049823,1405,0.057049677,2.103986859245611,1859,454
4152,1.7615316,0.3433001,903,0.09866417,2.503624246233134,1221,318
1004,1.7613244,0.31707317,82,0.02550699,2.3021331267369636,88,6
115,1.7612227,0.22235434,841,0.09752229,1.7994539502555014,1207,366
1639,1.7610723,0.22616823,535,0.14358996,1.4279899588903588,1058,523
3279,1.7609067,0.4181536,1289,0.08536132,2.4417095344720474,1698,409
1973,1.7604427,0.26632303,582,0.049612585,2.0284508678825506,789,207
535,1.7583146,0.3536,1250,0.042696543,3.1047497132577786,1499,249
1792,1.7574744,0.47435898,78,0.02259242,3.167771578137223,79,1
2231,1.7573342,0.3127962,211,0.043944757,2.7693897349390277,230,19
783,1.7570004,0.38848922,417,0.032091625,3.337329764112737,470,53
3086,1.7568749,0.4099099,222,0.060981255,2.8299351776146486,255,32
3248,1.7561041,0.2576957,1137,0.12555955,1.79821839518751,1784,646
2141,1.7555836,0.2631579,798,0.09603613,1.753759380018239,1205,407
1090,1.7552837,0.23316708,802,0.113672666,1.8444493602601761,1450,648
3784,1.7545503,0.22921348,445,0.10449919,1.6663202867345943,656,211
1533,1.7532606,0.25035766,699,0.1408568,1.4724407879610812,1450,750
2761,1.7521839,0.35877863,262,0.033158656,2.7521443502601413,281,19
1755,1.7510878,0.24803591,891,0.12205009,1.6204365824040468,1662,770
2051,1.7510564,0.23950233,643,0.1573873,1.7519252520124853,980,336
2474,1.750604,0.28908795,1228,0.033444967,2.8624447321559905,1382,154
1777,1.750262,0.30546412,1519,0.12690778,1.8554273071837277,2379,860
800,1.7501847,0.44040862,881,0.039217316,3.098991968461717,1187,306
2196,1.7500553,0.32994187,688,0.04922515,3.364871492655789,785,97
2180,1.7497343,0.248056,1286,0.22560816,1.5974650130253418,2297,1011
4016,1.7490346,0.23469388,294,0.121207096,1.793921436793226,477,182
2764,1.7485944,0.33967936,998,0.14721502,2.330751574578362,1370,372
3297,1.7484546,0.30623305,738,0.08146882,1.8750110073130393,1262,524
3630,1.748291,0.25407925,429,0.039806228,2.2490497388795037,585,156
886,1.7482569,0.25739646,1014,0.15237375,1.8429557141362354,1410,396
270,1.7473884,0.36949515,931,0.088053174,2.966093061490924,1045,114
3919,1.7452067,0.49295774,213,0.020717911,4.620238538971675,226,13
1887,1.7445319,0.26678142,1162,0.051634733,2.2262041126650605,1370,208
4031,1.7443985,0.2949894,1417,0.09921769,1.8336871896245228,2357,940
1536,1.7443724,0.26914415,888,0.15266022,1.953714956742152,1212,324
923,1.7427592,0.29290617,437,0.045369707,2.7252221040011806,506,69
869,1.742593,0.22237197,742,0.16540697,1.6509739338856546,1167,425
766,1.7423494,0.23632812,512,0.22378859,1.5888420794888582,789,277
3230,1.7411821,0.41666666,300,0.029741716,3.1423634068559707,356,56
2117,1.7407625,0.3601896,211,0.021607704,2.9417102829480752,239,28
3144,1.7393144,0.29220778,154,0.04836888,2.290471484672741,206,51
2818,1.7386988,0.34824282,939,0.07243388,3.005351001902956,1079,140
515,1.7386935,0.3074733,1405,0.15481587,1.8808658062454755,2126,721
760,1.7383779,0.32153392,339,0.06814045,2.2577988795628503,456,117
1394,1.7382561,0.5247525,101,0.031267684,3.614021418697343,107,6
2899,1.7380837,0.5135135,148,0.024817586,3.8273569028640164,151,3
499,1.7367921,0.27659574,235,0.044819213,2.519335502305103,261,26
576,1.7352455,0.2595339,944,0.13575609,1.9269683853769746,1167,223
3528,1.73499,0.3461854,1219,0.065344624,2.5781847708839645,1467,248
758,1.734634,0.36507937,63,0.024099363,2.357575741903584,65,1
437,1.7344903,0.3211679,822,0.03176313,3.4973256733107565,972,150
2808,1.7333983,0.30541873,1421,0.12555912,1.8641094211777658,2314,892
1924,1.7332433,0.2892741,923,0.06471156,2.480021152721677,1102,179
369,1.7330635,0.43076923,1365,0.044792563,3.2337065050792235,1708,343
3745,1.7330552,0.24380952,525,0.10630079,1.9579239486140125,739,214
430,1.7325466,0.4812734,534,0.04163176,3.9042566944307553,567,33
1095,1.7322538,0.33333334,132,0.040481992,2.451002032386947,154,22
1910,1.7318958,0.26950353,282,0.081053555,1.93906413447766,368,86
1168,1.7308344,0.25785658,1241,0.07530742,2.1090739121693174,1775,534
1878,1.7308298,0.23622048,635,0.13388905,1.7825052952182592,1051,415
462,1.7306278,0.34615386,208,0.045208797,2.810566042329032,235,26
1368,1.7299898,0.30769232,91,0.03842088,2.058779287646224,92,1
1540,1.7296796,0.37129486,641,0.06845606,2.8192127268521587,810,169
1994,1.7296528,0.22713864,339,0.0502822,2.0063448254984557,394,54
1326,1.7282305,0.2850877,912,0.08566039,2.5316159898111814,1201,289
1929,1.7270825,0.4052478,343,0.029139593,3.4235231829643817,401,58
2184,1.7262007,0.28688523,854,0.084923625,2.6943075296532593,924,70
2448,1.725386,0.23423423,666,0.19779755,1.6863192111504945,1044,378
1238,1.7243476,0.23617022,470,0.103180826,1.7406117071548834,722,251
3809,1.7239219,0.32911393,711,0.059727877,2.4788273292027285,1051,340
3754,1.7236797,0.30579966,569,0.07627908,2.414488997795458,782,213
3676,1.7232898,0.25318763,1098,0.18440859,1.6980915008434079,1806,707
1067,1.7226393,0.26415095,530,0.086153716,1.9261949674119847,692,162
259,1.7224697,0.29835552,1277,0.0763833,1.871944746083713,1998,720
888,1.722159,0.27633852,1158,0.19196182,2.2763414068020005,1516,357
143,1.7219903,0.4861111,144,0.01576339,4.164320796545485,150,6
1428,1.7216522,0.25625,480,0.069451556,1.9435068865903482,583,103
3223,1.7206513,0.26,200,0.076993756,2.041896785492747,238,38
4060,1.7205354,0.25633153,1303,0.06026359,2.124742986948445,1709,406
1165,1.7205094,0.3809524,42,0.03285061,2.1767194191457895,43,1
3521,1.7204027,0.2630058,1384,0.10810949,2.0650218149377135,1836,452
2849,1.7200476,0.2595705,1071,0.16569595,1.7813175698030315,1609,538
198,1.7198373,0.35135135,185,0.02556031,2.9482424396474247,196,11
323,1.7198006,0.38663486,1676,0.06406583,2.1609006837959197,2616,940
2352,1.7197337,0.41237113,194,0.055509787,2.5461385712987967,225,31
38,1.7180107,0.26372156,747,0.13845325,1.7262017231033937,1142,394
3471,1.7177612,0.2716763,173,0.046280105,1.784120650475359,188,15
301,1.7176149,0.22416303,687,0.11931502,1.611422886740351,1117,430
398,1.7173662,0.3883495,103,0.029498477,2.895321268668636,109,6
2479,1.7168443,0.3119358,997,0.14696088,1.7974902952298732,1544,547
2113,1.7164145,0.5285714,210,0.022482928,4.213102853912611,226,16
661,1.7161599,0.43028846,416,0.020859215,4.282881665778429,481,65
2876,1.7160615,0.24417731,1331,0.17800784,1.510052154312939,2505,1174
3129,1.7149822,0.34424603,1008,0.09082446,2.758922089757115,1290,282
3097,1.7149563,0.27586207,435,0.058693286,2.3737227387515136,538,103
865,1.7148336,0.2751004,498,0.07651714,2.064126835899073,659,161
3234,1.7146226,0.24010554,379,0.0845642,1.5871844468529643,555,175
3984,1.7144196,0.3457526,671,0.14803036,1.9490271901452387,937,266
3974,1.7143073,0.5521472,163,0.018348685,4.001751682251933,168,5
1093,1.7142576,0.26378378,925,0.11315063,1.8686713970976485,1313,387
2647,1.7140808,0.32624114,141,0.025614321,2.972902502505118,145,4
1985,1.7137069,0.3649635,137,0.044687312,2.5504381112258674,146,9
3793,1.7136605,0.24450308,1137,0.14812459,1.70533067989736,1765,628
780,1.7133269,0.30827639,1317,0.09342619,1.9045517312507962,2012,695
1873,1.7130657,0.3614035,570,0.04042038,3.0245175849221146,679,109
945,1.7129549,0.2216312,1128,0.12137252,1.9806492672344684,1607,479
4055,1.7126598,0.40266964,1798,0.088505626,2.1526422099736098,2614,816
2920,1.7124802,0.6858407,226,0.013316147,5.910312765365503,238,12
4125,1.7124345,0.51428574,315,0.021412669,4.736736758865427,336,21
3380,1.7113621,0.25067386,742,0.06577348,2.4703841534864845,870,128
873,1.7112025,0.24944071,894,0.16143298,2.153404519856351,1048,154
3569,1.710781,0.28085107,940,0.060007717,2.3929114492174337,1223,283
3578,1.7105998,0.35157895,950,0.06795991,2.7737689983764016,1175,225
1451,1.710194,0.24478595,911,0.10734368,1.6911765249727588,1485,574
899,1.7097585,0.23214285,336,0.05011506,1.6846171395377887,455,119
2883,1.7097026,0.53846157,52,0.01743484,3.0158279381555926,52,0
91,1.7096049,0.46153846,884,0.032800473,3.6944683789167,1064,180
621,1.7092065,0.39663953,1964,0.09202854,2.0775322509258722,2888,924
654,1.7089456,0.24709785,603,0.08787953,1.6080326003349354,939,336
2326,1.7079358,0.23983973,1747,0.14244936,1.6868133136793417,2616,869
3065,1.7074789,0.26069653,1005,0.16066222,1.7752916450664167,1560,555
1085,1.7067751,0.41584158,303,0.040703885,3.734639418241872,335,32
44,1.7065061,0.32413793,145,0.029005839,2.8618277508504315,147,2
1329,1.7063649,0.25225225,666,0.09847198,1.5659204761690664,1096,430
4003,1.7059977,0.21940929,1185,0.07029438,1.8389864800879983,1661,476
1945,1.7049071,0.22787194,531,0.123254925,1.5966847407627198,779,248
4166,1.7045335,0.2451613,155,0.05546393,2.005281950321057,176,20
602,1.704502,0.30601093,183,0.04251994,2.6803816393080204,204,21
3712,1.7036587,0.35362318,345,0.06631276,2.247455562469636,408,62
2980,1.7031853,0.24827586,290,0.057653088,1.8676986867519039,328,37
3846,1.7022632,0.46842104,190,0.029110814,3.5594005162828943,194,4
3033,1.7014121,0.60784316,204,0.01987111,5.397445935088609,211,7
3595,1.7008541,0.24911033,281,0.051978208,2.0326147880628422,367,86
550,1.6998303,0.289801,804,0.101693444,1.5683482737051615,1214,409
2252,1.6998132,0.2558309,1372,0.09190097,1.9592715528765028,1814,441
2565,1.6994315,0.28209934,1067,0.14583296,2.2530613896997473,1412,345
2027,1.6992874,0.53765327,571,0.027961114,4.439966977773821,651,80
3474,1.6990864,0.2550415,843,0.1067469,1.6174700908958932,1576,733
3122,1.698229,0.3,130,0.043653682,1.8817282368665762,160,30
1071,1.6979481,0.26214483,1091,0.1304881,1.7654200853637099,1645,554
56,1.6976703,0.38297874,94,0.023245282,2.6911775840944507,101,7
50,1.697613,0.2741117,197,0.07336326,2.224333394294193,230,33
1336,1.6968777,0.38842976,242,0.029863188,3.0189213527130883,257,15
2171,1.6967618,0.3235849,1060,0.13059749,2.1073825120527174,1621,561
1054,1.6963902,0.33629894,1124,0.07289233,2.6071086015798453,1310,186
25,1.6960762,0.31893265,787,0.14248565,1.892339902677631,1012,224
3843,1.6955676,0.50364965,137,0.013550799,4.006124564443102,145,8
2500,1.6949148,0.23540856,514,0.0844352,1.6697055105583913,776,261
2267,1.6947993,0.28899083,218,0.08990851,2.121532280020738,244,26
3877,1.6941004,0.55609757,205,0.012153149,5.236994177378166,212,7
195,1.6940827,0.24014337,279,0.08202106,1.9868671366951183,293,14
3242,1.6939957,0.23198198,1332,0.11055399,1.5010337358262835,2113,780
210,1.6938089,0.24444444,225,0.1447519,1.5269036828923177,368,142
796,1.6937546,0.26025918,926,0.10866608,1.8682152377910717,1296,370
1772,1.6933913,0.5971897,427,0.035828535,4.925674864855489,448,21
4077,1.6928045,0.268,1000,0.18038574,1.8468812752574644,1430,430
2560,1.6922477,0.31790122,972,0.19108506,1.7883346113340965,1504,532
3815,1.6911654,0.24745762,295,0.094422415,2.101281021190982,320,24
2583,1.6910968,0.42715436,1613,0.049800027,2.8655530971890815,1943,330
3960,1.691078,0.2367688,359,0.108908944,1.4646918035997016,675,316
214,1.6907636,0.39492753,276,0.041197754,2.8714101172886974,284,8
3019,1.6890562,0.39671963,1951,0.06396978,2.058386203943076,2829,878
2309,1.68882,0.4408602,93,0.031176046,3.140803394399705,99,6
1191,1.6875976,0.25943395,636,0.11224991,1.6412708449737379,1057,420
2454,1.6871753,0.24775708,1449,0.07716343,1.8972340426831285,2048,598
2126,1.6863619,0.3100471,1274,0.16435075,1.875446128645661,1836,561
2200,1.6857996,0.3067114,1490,0.149948,1.6990890606049864,2286,796
2488,1.685054,0.5330813,529,0.04184868,4.434508597934227,571,42
1298,1.6848725,0.28915662,166,0.032384682,2.4288127606964025,171,5
3422,1.6847414,0.43820226,178,0.024734149,3.1291309283978874,196,18
1254,1.684398,0.25529662,944,0.068725035,1.8910873367965988,1421,477
1156,1.6839132,0.5816733,251,0.028054357,4.522898827908391,255,4
459,1.6838442,0.25065047,1153,0.124401025,1.659399516276278,1907,753
4134,1.6827738,0.27375567,884,0.050930716,2.3784552162505905,1170,286
3665,1.6821893,0.31382978,752,0.11498482,1.6950956763965228,1202,450
2445,1.6820838,0.3583691,466,0.032848682,2.8992174973701865,493,27
3419,1.6790228,0.23770492,244,0.088632695,1.7806120228372144,318,73
3696,1.6788921,0.2897196,107,0.025013192,2.221410024675483,110,3
261,1.6765324,0.2555205,317,0.0929658,1.9805842603955452,394,77
625,1.6763632,0.3560606,132,0.031904787,2.8061145496136537,132,0
3546,1.6762493,0.43537414,147,0.039156083,3.284065561650313,155,8
2455,1.6762373,0.3314154,869,0.109683566,2.269402676107939,976,107
1733,1.6759323,0.33099824,1142,0.05360023,2.4304611642470944,1558,415
3023,1.6752987,0.2632509,566,0.045071006,2.4091059013478526,619,53
425,1.675258,0.3869565,230,0.05803416,2.5847658335901293,253,23
2380,1.6737902,0.41558442,77,0.040281627,2.6349030451282975,82,5
350,1.6737057,0.25577813,649,0.17662442,1.5159075802132782,1005,356
445,1.67354,0.25462964,1080,0.19390805,1.6417689810045846,1762,682
3803,1.6728204,0.4281609,348,0.023709795,3.67197579308737,380,32
2664,1.6728029,0.26585367,410,0.10826932,1.8718951747968764,519,109
2904,1.671865,0.42972973,370,0.03167093,3.711281136425775,416,46
306,1.6714474,0.31912145,774,0.15627049,1.6580370879992068,1605,831
2981,1.6712245,0.39565945,599,0.03616721,3.2618487724864935,758,159
3686,1.6710546,0.31894934,533,0.10477229,1.9852387955279647,616,83
2773,1.6702021,0.25,348,0.09764401,1.7646663795246096,503,154
2094,1.6700407,0.29057592,764,0.05169466,2.621681710211368,1003,239
1089,1.6700155,0.66086954,115,0.021035492,4.520844760255156,118,3
1588,1.6699716,0.30864197,1296,0.14973868,1.8342386451885402,1903,607
3739,1.668349,0.4092715,1510,0.123771265,2.1561815139860783,2088,577
2969,1.6673408,0.24030274,1057,0.12069308,1.6578166060537678,1500,443
721,1.6672939,0.31896552,116,0.05134414,1.9580501613177743,126,10
382,1.666313,0.2992126,254,0.027538298,2.6206287131826644,279,25
446,1.6661775,0.3295063,1742,0.07392927,2.574740800251718,2090,348
3172,1.6658804,0.5166205,722,0.06671103,4.274108172957604,892,170
2912,1.6653852,0.2224299,535,0.11259099,1.3628831315468368,883,347
2925,1.6653191,0.29525033,1558,0.13706428,1.6174794822861966,2587,1029
3106,1.6652843,0.32560974,820,0.052238118,2.3427196993489514,965,145
3913,1.6650602,0.31857812,1491,0.06286588,2.2313866918059815,1870,379
1332,1.6649549,0.256691,822,0.13069595,1.5785801523872587,1343,521
98,1.6643746,0.36666667,270,0.047072418,2.4076705492181767,306,36
263,1.6632892,0.28551337,1422,0.094432734,1.6635742651889915,2161,739
1990,1.6627824,0.29850745,67,0.03172696,2.1308781617418364,74,7
3157,1.6626961,0.29606098,787,0.09766921,2.3929962578344752,1085,298
1565,1.6623673,0.33443707,302,0.021615071,3.167853325528256,340,38
908,1.662227,0.2429847,1568,0.084075205,1.6724432312289992,2248,680
4063,1.6622134,0.30751708,1317,0.1540779,1.7751509351762484,2062,745
2096,1.6613406,0.569395,281,0.019391526,4.63602927539164,304,23
768,1.6609414,0.24691358,243,0.075335845,1.9048424277868377,329,85
2639,1.6609017,0.30301046,1528,0.20807245,1.6457402267313195,2483,955
1075,1.6588364,0.60305345,131,0.012794077,3.9725850574168744,134,3
30,1.6585109,0.28583544,1179,0.035377547,2.7808827046406988,1414,235
996,1.6584069,0.3,170,0.03439766,2.6137270488728275,177,7
1905,1.6581906,0.51898736,79,0.02654042,3.2487803080738606,82,3
2843,1.6574025,0.26639345,1220,0.13861497,2.028801595811108,1683,463
3522,1.6569253,0.40677965,177,0.017184202,3.793657025225827,190,13
3082,1.6564888,0.30811304,1097,0.1444598,1.6078125329814432,1921,823
1858,1.6564118,0.42773438,1024,0.06960338,2.777017117221309,1146,122
1005,1.656306,0.22945206,292,0.14999537,1.4947384299790265,412,119
1013,1.6557301,0.24222586,1222,0.18191044,1.4798298890930521,2383,1161
1666,1.6554912,0.23241852,1166,0.1909202,1.5005135359891528,2030,864
2810,1.6553062,0.5,720,0.027114931,4.016134007892682,877,157
3604,1.6546216,0.5629371,286,0.030252464,4.2943065663403175,299,13
1414,1.6545315,0.25249168,301,0.058361452,1.8836676669427987,385,83
3156,1.6545053,0.30656934,137,0.044608302,1.9485819094315697,149,12
3655,1.653543,0.29174313,545,0.116578,1.8784238440496384,699,153
3441,1.6533647,0.28671327,143,0.027506737,2.49847185452051,144,1
3181,1.6533024,0.24068768,698,0.050449815,2.1278681538087847,903,205
283,1.653036,0.26005024,796,0.13686606,1.6362955911508572,1233,437
2120,1.6528007,0.31538463,780,0.18428338,1.573622973806403,1425,644
3939,1.6522578,0.26244813,964,0.1295527,1.75593322346791,1386,422
2139,1.6522114,0.24817519,1096,0.08882861,1.6466676284498547,1678,581
3906,1.6520895,0.30926216,1274,0.11993848,1.8077638326766838,1782,508
989,1.6520872,0.39628482,323,0.032126334,3.1748038603938102,378,55
303,1.6519727,0.24725944,821,0.14537786,1.6120838730479061,1099,278
2408,1.6519278,0.25619835,121,0.052355643,2.159172687251671,147,26
1478,1.6518738,0.69072163,97,0.0145638585,4.4753473869629765,100,3
508,1.6503435,0.31034482,87,0.066628076,2.0844157386430067,106,18
1894,1.6495697,0.24143426,1255,0.18918392,1.4694099621855585,2212,956
3969,1.6491673,0.58653843,104,0.01441537,4.0659213578021545,108,4
915,1.6489197,0.27786753,619,0.06982304,2.080118450138531,798,179
3972,1.6487852,0.55106384,470,0.021631384,4.56986011994964,527,57
3589,1.6486379,0.26655897,619,0.15665406,1.674516308395915,860,241
2713,1.6478758,0.33358097,1346,0.17098191,2.154829271776484,1595,248
1040,1.6478294,0.41935483,310,0.02976184,3.369966682610661,352,42
827,1.6475828,0.4691358,162,0.024493057,3.3244658917227716,183,21
2643,1.6473027,0.475,120,0.022372786,3.0257925622928865,120,0
3670,1.6472589,0.40660822,1483,0.06930265,2.1627817745345976,2005,521
806,1.6470277,0.3258786,313,0.03392261,2.9338049142242855,386,73
1316,1.6459255,0.45528457,984,0.042682815,3.2353374539530053,1209,225
2855,1.6454742,0.28052804,303,0.03319448,2.6251866620959956,355,52
1767,1.6454006,0.24559858,1136,0.16311982,1.5580976428942244,1929,792
3671,1.6453897,0.34100878,912,0.057756796,2.6476020266062754,1190,278
2534,1.6452482,0.43148687,343,0.027373618,4.341674083878645,366,23
1068,1.6450298,0.2524655,1014,0.104861006,1.6469516559260244,1545,530
3342,1.6442593,0.31533477,926,0.16380025,1.7268851890149628,1793,866
3226,1.6434096,0.31111112,360,0.060770065,2.3915416780669734,441,81
1514,1.6433102,0.30375847,1623,0.1932476,1.5669302929604334,2668,1045
1606,1.6424397,0.31388888,360,0.07617626,2.0434038979237075,491,131
2393,1.641799,0.39673913,1840,0.087644264,1.9992692438356348,2683,843
2262,1.641202,0.2754717,265,0.047876023,2.2446567811057556,326,61
2795,1.6403137,0.28688523,122,0.043100238,2.0126335123163823,134,12
1950,1.640311,0.24043716,183,0.05658957,1.8912165105470333,201,18
3446,1.640248,0.25925925,540,0.096821964,1.8312945325669225,716,176
2847,1.639607,0.25714287,1050,0.16710736,1.6116697656094867,1581,531
770,1.6388417,0.25,228,0.05933475,1.8538983272080585,251,23
1522,1.6370031,0.47980613,619,0.04017299,3.5144940596352447,684,65
4,1.6361482,0.24398625,291,0.1394897,1.4766901148311953,428,136
2115,1.6355938,0.27789047,493,0.047702946,2.3049299869322897,550,57
2862,1.6352688,0.24287856,667,0.09143268,1.5611235672445685,1043,376
1555,1.635067,0.265252,377,0.0864112,1.6897617139986334,509,132
2234,1.6349834,0.25113463,661,0.12972443,1.513117137661325,981,320
3999,1.6349703,0.30988786,981,0.05462786,2.12992554324307,1180,199
3891,1.63435,0.28125,448,0.07917972,1.776078133639126,634,186
2391,1.6329174,0.40405405,1480,0.08239644,2.1695179408518044,2069,589
2814,1.6326327,0.24961714,653,0.16493306,1.4536080838973804,995,342
2269,1.6322285,0.5102041,49,0.017335301,2.802734908696432,49,0
3487,1.6319848,0.4878049,41,0.01799594,2.5692553923420407,42,1
3192,1.6314572,0.30046326,1511,0.13877323,1.663223474069534,2205,694
4120,1.6312481,0.30089152,1346,0.11768976,1.654789773716873,2145,798
3862,1.628728,0.2665941,919,0.08839783,1.803420484745374,1335,416
2460,1.6277275,0.52307695,65,0.011676018,3.2861176593768584,66,1
911,1.6261657,0.39285713,168,0.043943696,3.1040368509649667,183,15
3841,1.625452,0.26746988,1245,0.15766308,1.9836904946741067,1676,431
588,1.6248415,0.31460676,712,0.13655284,1.652148166531202,1175,463
3311,1.6242162,0.28455284,123,0.048539553,1.899297975049484,127,4
3491,1.6237229,0.25252524,990,0.07663215,1.6440696776706996,1441,451
308,1.6194221,0.3319149,235,0.022513708,2.796529114592372,284,49
1923,1.618413,0.3516949,236,0.032563284,2.8350712758148537,254,18
3198,1.6181073,0.35343617,1426,0.11282253,2.782897610496764,1595,169
1506,1.6180515,0.35170412,1379,0.07645846,2.8542041701132264,1640,261
4104,1.6180106,0.2571912,591,0.0807797,1.4973232188400054,835,243
4086,1.6173611,0.26696834,221,0.06387799,1.6322573760659316,253,32
1775,1.6170464,0.55263156,76,0.013938592,3.4380576275483152,77,1
1961,1.6167806,0.25113463,661,0.15180318,1.3815769606093478,1299,638
649,1.6167763,0.26618704,139,0.05001464,2.067138382426429,163,23
3225,1.6167296,0.21705426,516,0.11615143,1.4190716972893116,766,250
2019,1.6161171,0.24358974,234,0.06416664,1.5457430009935336,293,58
114,1.6157866,0.31415525,1095,0.06590227,1.8435777943548282,1683,588
1109,1.6152576,0.3127413,259,0.049776107,2.3749064788304066,330,70
2265,1.6151842,0.47826087,69,0.018636221,2.8756642855337473,71,2
1107,1.6150829,0.2429022,317,0.07152314,1.8582682408664,380,63
1264,1.6145686,0.21227622,1173,0.09842156,1.6293090532445689,1587,414
2610,1.6145118,0.27941176,204,0.05356734,1.736303350418847,235,31
4106,1.6137204,0.23913044,1104,0.12844992,1.5246587528840385,1913,809
1323,1.6135217,0.65789473,76,0.01643938,3.811185677135,77,1
1170,1.6127503,0.2951807,830,0.11280214,1.5575494186677838,1270,440
3276,1.6119349,0.24343015,723,0.1745856,1.4341589355672006,1112,388
1742,1.6110401,0.3802497,881,0.032177176,3.4222453435629663,1035,154
2066,1.6109298,0.3069467,1238,0.120787755,1.7148578613261773,1676,438
807,1.6108824,0.26381648,959,0.15731815,1.704606033299279,1215,255
1257,1.6095935,0.3156118,1185,0.11400409,1.7862142813534199,1644,459
2807,1.6085949,0.24715163,1141,0.15886465,1.4919668017508045,1869,727
1133,1.6083013,0.6333333,60,0.011545168,2.8210935619338207,61,1
1594,1.6075473,0.42424244,429,0.02472314,3.392086190255395,516,87
959,1.6074188,0.38636363,176,0.042310417,2.335416593785487,198,22
2627,1.6070237,0.2698145,593,0.045551635,2.3826490848458732,756,163
162,1.6068317,0.24550898,167,0.05083228,2.2114582816597896,181,14
3335,1.6067994,0.4012431,1448,0.07942404,2.073770660943781,1988,540
2178,1.6065553,0.29476786,1357,0.117136344,1.602768144436182,2187,830
2042,1.6061167,0.25860155,901,0.087950215,1.7421619976839726,1477,576
1448,1.605131,0.3316062,579,0.119696334,1.8488345017797465,811,232
2484,1.6045471,0.27688172,744,0.0484059,2.2273264157695727,1008,264
3702,1.6040264,0.4007757,1547,0.06766089,2.0436007124782094,2210,663
3379,1.6039094,0.25159237,314,0.18803968,1.5285658448301649,437,122
4013,1.6031659,0.3716216,148,0.029398568,2.791661941790976,181,33
2804,1.6028556,0.45517242,145,0.052853044,2.8979233828580138,153,8
376,1.6027461,0.29986963,1534,0.26981485,1.6283436176557808,2371,837
805,1.6022111,0.36622807,912,0.12410766,2.54072849044234,1135,223
238,1.6018528,0.31277534,681,0.12472396,1.6479999802791778,934,253
3933,1.6018158,0.4225352,71,0.024518859,2.623008895032677,72,1
3558,1.6016349,0.2834395,942,0.1716172,2.1611676676674,1219,277
1828,1.5983719,0.31434,1053,0.08407407,1.8615136512083834,1616,563
2602,1.5983328,0.26992288,389,0.096601926,1.8763542159270303,456,66
1574,1.5981648,0.24749422,1297,0.20514597,1.4454581833968498,1913,615
3477,1.596736,0.2557652,477,0.08526616,1.7347487911561164,574,97
2745,1.5952827,0.3138686,137,0.046894833,2.3837241296977227,137,0
362,1.5949433,0.24689165,563,0.10393213,1.8833121620639175,616,53
3736,1.5947652,0.6138614,101,0.0136310505,4.025762248729103,104,3
84,1.5933201,0.24660634,442,0.058871362,2.3619586719758647,575,133
3183,1.5931292,0.32515338,163,0.03997887,2.528471290753138,187,24
966,1.5929855,0.5046729,107,0.014584005,3.8200472230058073,113,6
2595,1.5928413,0.3529412,612,0.099842966,2.0146019083934243,808,196
1445,1.591635,0.24926686,1023,0.09612249,1.620595681311531,1617,593
3844,1.5911328,0.49462366,93,0.024199897,3.2187198365864567,96,3
3857,1.5907841,0.3219178,1460,0.102174595,2.115961873988035,1783,323
389,1.5907747,0.26092714,755,0.17858917,1.5135542773047364,1309,554
3547,1.5906268,0.22316043,829,0.11359945,1.5231537072987775,1467,637
1865,1.5888329,0.26739928,1365,0.048720364,2.3271495511998284,1683,318
3760,1.5883932,0.2898846,1473,0.10586857,1.5158294438056972,2526,1053
3377,1.5883007,0.35164836,91,0.028991044,2.42113148903245,94,3
3128,1.5878083,0.61621624,185,0.025640482,4.4263423139933895,193,8
794,1.5873458,0.3026316,608,0.04737283,2.4875897016726896,713,105
2732,1.5873055,0.26447105,1002,0.09811708,1.9859621831133585,1282,280
307,1.5871434,0.49253732,67,0.021762619,2.8442083129112135,68,1
2076,1.5864582,0.24505588,1163,0.05223206,1.9266054224511238,1440,277
3914,1.5859495,0.4027618,1738,0.1373712,1.8568631844807084,2408,669
2652,1.585464,0.30470347,978,0.18020792,1.5559877540220564,1339,361
1874,1.5853027,0.3103082,941,0.14331457,1.675257193511069,1571,630
816,1.5847961,0.52532834,533,0.02807618,4.006570276007695,665,132
449,1.5844212,0.3568521,737,0.055742335,2.7107219474202666,993,256
1723,1.5843551,0.26842105,190,0.10791254,1.5416734956376312,205,14
3078,1.5842165,0.23365173,1361,0.2031995,1.3492576593962915,2405,1043
4109,1.5837545,0.24942264,866,0.115767844,1.4041607554582556,1561,695
2603,1.5836009,0.29868504,1597,0.181323,1.4838140541436242,2483,886
2189,1.5822126,0.31223628,1422,0.12393431,1.998717672190277,1943,521
1465,1.5819788,0.38041735,623,0.028166816,2.762699038227892,807,184
980,1.5802273,0.22835498,1848,0.12122816,1.436012170157397,3291,1443
1579,1.5800022,0.2522889,983,0.1926208,1.5842362438003963,1473,489
2511,1.5790962,0.37864077,103,0.032657918,2.772558930417412,109,6
1295,1.5786772,0.24488603,1711,0.13626747,1.5556127501291874,2454,743
1063,1.5786265,0.37521222,589,0.060865678,2.8567854551966083,754,165
2988,1.5785735,0.5364583,384,0.0174456,4.256636495741133,432,48
4146,1.5783497,0.4171123,187,0.017737005,3.3579581238517315,199,12
