filter_idx,final_equity,winrate,trades,max_losing_streak,avg_monthly_losing_streak,sharpe
94529,11.203564,0.41732818,4409,16,7.875,7.414295
25230,11.201658,0.42812905,3875,11,7.625,7.8576803
62414,11.201228,0.40107143,5600,18,9.458333333333334,6.6466894
80946,11.201012,0.4006752,5628,15,9.291666666666666,6.6322393
22423,11.200402,0.41610888,4482,12,8.083333333333334,7.357825
46201,11.200368,0.40053004,5660,16,10.458333333333334,6.614115
76926,11.199251,0.43260103,3687,11,7.166666666666667,8.0314865
81144,11.196625,0.41404727,4613,14,8.625,7.2595673
50234,11.196296,0.41931003,4319,12,8.25,7.4795303
40511,11.195428,0.40488923,5236,15,9.25,6.852496
67964,11.193528,0.42464057,4034,14,7.958333333333333,7.7086554
74675,11.192812,0.42107773,4194,14,7.916666666666667,7.574801
199,11.19251,0.41923523,4315,17,8.708333333333334,7.4800057
97662,11.192348,0.42754552,3899,12,7.916666666666667,7.8269997
6382,11.191575,0.40975907,4898,16,9.208333333333334,7.0612183
38302,11.191515,0.4016986,5534,18,10.0,6.6769733
18437,11.190804,0.39996496,5708,14,9.666666666666666,6.5824566
58161,11.190058,0.4190255,4310,21,8.291666666666666,7.480525
41145,11.189638,0.4015097,5564,17,9.75,6.659779
63853,11.189009,0.43555182,3561,12,7.291666666666667,8.142632
94599,11.188479,0.41834402,4372,14,8.75,7.4325085
87454,11.188166,0.40376374,5367,16,9.958333333333334,6.770234
36537,11.187688,0.40136054,5586,14,9.291666666666666,6.6470437
47148,11.187509,0.42436975,4046,14,7.958333333333333,7.6970663
68754,11.186934,0.40435925,5322,17,10.375,6.7962976
22271,11.186225,0.4346378,3603,10,6.75,8.100973
76980,11.185867,0.40465736,5239,15,9.208333333333334,6.8419843
88245,11.185492,0.44454685,3255,11,7.458333333333333,8.471655
80726,11.185118,0.40305933,5426,15,10.083333333333334,6.734325
76659,11.183585,0.3985284,5844,18,9.375,6.5067677
935,11.183484,0.40096706,5584,16,9.0,6.645698
45818,11.182724,0.43524477,3575,16,7.875,8.128356
62710,11.182498,0.3989655,5800,17,9.916666666666666,6.5289073
28470,11.181422,0.42569777,3977,13,8.041666666666666,7.753621
15129,11.180919,0.40643904,5125,15,8.666666666666666,6.908834
92413,11.180248,0.41051546,4850,13,9.208333333333334,7.0861006
40974,11.180097,0.46457267,2738,9,6.125,9.122953
37267,11.179932,0.41451117,4562,12,7.791666666666667,7.2843256
56425,11.178491,0.4296608,3803,12,8.0,7.903676
29394,11.17817,0.41397965,4621,14,9.166666666666666,7.242285
76572,11.17756,0.41984016,4254,15,8.25,7.5181046
72104,11.176465,0.4398243,3415,11,7.208333333333333,8.289383
40213,11.175742,0.43838385,3465,13,7.625,8.233687
42376,11.17536,0.3970932,5986,16,10.583333333333334,6.4298735
46988,11.17526,0.3963949,6047,20,9.458333333333334,6.3991218
34407,11.175213,0.3984187,5818,17,10.041666666666666,6.5137916
68158,11.17508,0.4339414,3618,21,7.708333333333333,8.080614
61058,11.17437,0.4133477,4645,18,9.583333333333334,7.223348
57972,11.174071,0.39849368,5842,18,9.416666666666666,6.501973
67999,11.173513,0.42534503,3985,14,7.708333333333333,7.740015
76603,11.172872,0.39793152,5898,17,9.958333333333334,6.4725943
25501,11.172345,0.39839068,5841,16,9.833333333333334,6.500876
2501,11.169545,0.41105318,4795,18,9.0,7.1168966
9809,11.169072,0.4237121,4057,15,7.5,7.672309
11870,11.168849,0.41560757,4485,12,7.833333333333333,7.3360443
87618,11.168444,0.44126415,3354,12,7.125,8.346718
33296,11.168439,0.43047062,3761,11,7.208333333333333,7.936547
87426,11.16839,0.42664975,3940,12,8.166666666666666,7.772964
16808,11.167277,0.42604744,3962,16,8.458333333333334,7.7519107
82479,11.167087,0.4018215,5490,17,9.375,6.6860685
12947,11.166381,0.42728674,3892,13,8.125,7.8140597
8663,11.166103,0.42527583,3988,12,7.541666666666667,7.7302694
25150,11.166002,0.42459628,4025,12,8.291666666666666,7.697407
28767,11.161581,0.40046215,5626,14,9.416666666666666,6.6086836
39765,11.16087,0.4013408,5519,14,9.583333333333334,6.6650968
22678,11.160804,0.3992706,5758,15,9.75,6.537431
94057,11.1594095,0.4256501,3961,13,7.958333333333333,7.749838
42848,11.158443,0.40017638,5670,17,9.541666666666666,6.5826445
73524,11.157263,0.3985582,5826,18,9.333333333333334,6.4998746
59627,11.157185,0.40122235,5563,15,10.083333333333334,6.6393657
78119,11.156909,0.40441176,5304,15,9.375,6.7869115
54576,11.155712,0.41223797,4723,13,9.0,7.155706
28689,11.155532,0.44296116,3296,14,7.791666666666667,8.400614
66570,11.154851,0.39996484,5688,17,9.75,6.570785
92083,11.154502,0.4306374,3734,14,8.041666666666666,7.9538407
86184,11.154423,0.39214188,6541,16,10.916666666666666,6.157941
6717,11.154031,0.4070134,5076,14,8.916666666666666,6.9224377
71888,11.153994,0.43908852,3423,10,7.5,8.263709
37939,11.153878,0.41285774,4682,14,8.916666666666666,7.182868
20278,11.153506,0.415835,4509,13,8.875,7.3064704
86648,11.1530285,0.40092906,5597,14,9.958333333333334,6.6187186
92539,11.152449,0.3987931,5800,16,9.875,6.51036
87290,11.151126,0.4256876,3963,11,7.458333333333333,7.7412205
90009,11.15069,0.4195362,4269,12,8.041666666666666,7.489095
96143,11.150671,0.41304818,4629,12,7.833333333333333,7.216415
80521,11.150039,0.39968488,5712,17,9.458333333333334,6.5550284
31905,11.149916,0.39253202,6481,17,10.625,6.181639
97245,11.149464,0.39965004,5715,17,9.458333333333334,6.5530853
78128,11.149452,0.39965004,5715,14,9.458333333333334,6.5530777
40576,11.146557,0.41504425,4520,13,8.083333333333334,7.2950068
22726,11.14618,0.42045185,4205,11,8.25,7.534899
48129,11.145706,0.42728904,3899,12,8.041666666666666,7.793689
84026,11.145176,0.39892605,5773,17,10.375,6.519361
49596,11.144582,0.40566584,5189,14,9.791666666666666,6.8476505
74912,11.142707,0.4206029,4213,13,8.291666666666666,7.5268354
2461,11.141814,0.39119327,6654,17,10.208333333333334,6.1015773
44850,11.141437,0.41169024,4739,14,8.791666666666666,7.13426
65222,11.140965,0.4305148,3749,13,7.583333333333333,7.9281707
39082,11.140928,0.39854822,5786,17,9.25,6.5088577
5116,11.14065,0.40249038,5461,15,9.875,6.6869216
47320,11.14057,0.43762603,3471,15,7.416666666666667,8.200809
46752,11.140556,0.42303923,4080,17,7.916666666666667,7.633889
10637,11.14015,0.40307352,5401,15,9.583333333333334,6.720057
41087,11.139585,0.40227565,5449,17,9.583333333333334,6.6912317
58376,11.139239,0.40118578,5566,16,9.416666666666666,6.6270337
2116,11.139149,0.40592334,5166,15,9.916666666666666,6.858078
28783,11.138522,0.4185615,4310,10,7.666666666666667,7.4453926
65516,11.13839,0.4175623,4373,18,7.833333333333333,7.3966856
32018,11.137593,0.416198,4445,12,8.041666666666666,7.342831
95072,11.137345,0.4368406,3507,13,7.708333333333333,8.161089
74341,11.137081,0.4169884,4403,14,8.541666666666666,7.372899
74579,11.136861,0.3984214,5828,18,9.041666666666666,6.486281
49402,11.136268,0.4010061,5566,16,9.75,6.6251035
83422,11.136096,0.40257117,5445,17,9.458333333333334,6.692012
12452,11.135647,0.3959566,6084,15,10.416666666666666,6.357601
17458,11.134653,0.41777068,4378,12,8.875,7.391234
37784,11.134562,0.42041686,4222,16,8.25,7.5128326
26626,11.133796,0.41032553,4823,18,9.041666666666666,7.072994
6896,11.132824,0.4256449,3954,11,7.625,7.733862
85554,11.132659,0.39919987,5749,17,10.041666666666666,6.5247445
78270,11.13257,0.4211534,4179,13,8.25,7.5460167
38502,11.132428,0.40872374,4952,14,9.25,6.9877386
94537,11.131803,0.40316573,5370,15,9.083333333333334,6.732315
52471,11.130117,0.4264931,3918,13,8.208333333333334,7.765553
71801,11.130041,0.44530523,3227,11,7.166666666666667,8.459794
19255,11.129877,0.4401304,3374,12,7.625,8.295275
41888,11.129054,0.40922952,4919,14,9.333333333333334,7.0061994
15207,11.1286,0.40159914,5503,15,9.416666666666666,6.653943
95348,11.126016,0.40204304,5482,15,9.708333333333334,6.66527
31722,11.1256485,0.40736318,5025,17,8.916666666666666,6.937944
63326,11.12512,0.4044731,5276,17,9.083333333333334,6.7830963
92063,11.124187,0.399754,5691,16,9.708333333333334,6.550086
65998,11.1236105,0.3986883,5794,16,10.125,6.4956646
8470,11.123427,0.40735614,5057,15,9.291666666666666,6.915777
87655,11.122556,0.43773475,3461,11,7.083333333333333,8.197507
39350,11.120615,0.39954457,5709,17,9.208333333333334,6.538335
34044,11.118449,0.40487617,5209,15,9.041666666666666,6.818172
91386,11.117558,0.4167046,4394,14,8.125,7.368018
65084,11.117297,0.40735587,5030,16,8.541666666666666,6.9276104
78473,11.117259,0.4152824,4515,12,8.583333333333334,7.2770743
94531,11.115847,0.41819447,4309,12,7.958333333333333,7.4319124
36654,11.115269,0.4193624,4266,13,8.458333333333334,7.462006
26636,11.11358,0.397617,5875,14,9.583333333333334,6.4489655
4750,11.113292,0.40632936,5119,17,9.125,6.870395
99188,11.112955,0.4391317,3409,14,7.458333333333333,8.24489
4755,11.1129465,0.44369438,3259,14,7.791666666666667,8.408999
95150,11.11264,0.40822083,4963,16,8.5,6.9672155
88613,11.111304,0.41943073,4251,13,7.875,7.474408
14331,11.111203,0.40115753,5529,16,9.791666666666666,6.628589
29599,11.111056,0.40003535,5657,14,9.625,6.560071
20846,11.109673,0.43607953,3520,13,7.375,8.12805
88990,11.107468,0.429516,3781,11,7.375,7.874827
68627,11.106766,0.41243058,4682,14,8.75,7.1501775
45782,11.10595,0.39800823,5824,19,9.041666666666666,6.467215
12054,11.105067,0.43122977,3708,12,7.25,7.941505
25810,11.105053,0.39968348,5687,16,9.583333333333334,6.540332
93869,11.104617,0.41959858,4235,15,8.208333333333334,7.4797926
10472,11.104401,0.43243244,3663,17,8.75,7.9810743
87450,11.103844,0.39909455,5743,17,9.916666666666666,6.510033
56378,11.10297,0.43195426,3674,12,7.5,7.971461
92453,11.102759,0.39387205,6299,18,10.625,6.2362514
5230,11.102427,0.41657233,4417,14,8.125,7.339142
82578,11.10235,0.40296847,5390,14,9.833333333333334,6.702297
99304,11.102012,0.40167212,5502,16,9.958333333333334,6.638946
17418,11.101377,0.4,5655,14,9.958333333333334,6.555077
12692,11.099107,0.412039,4718,13,8.958333333333334,7.121798
54308,11.098369,0.39878684,5770,14,9.958333333333334,6.4925165
12386,11.098303,0.4038063,5307,16,9.625,6.7470865
63940,11.0978,0.44127366,3329,11,7.5,8.32058
66869,11.097434,0.42610464,3938,12,8.416666666666666,7.7247796
87779,11.097425,0.41754952,4342,12,8.166666666666666,7.394506
18314,11.097404,0.43397275,3597,11,7.166666666666667,8.04469
61578,11.097222,0.42652696,3913,14,7.416666666666667,7.7452617
40838,11.097212,0.40028438,5626,14,9.25,6.568064
68409,11.095219,0.4069264,5082,16,9.875,6.8823805
46301,11.094263,0.39957827,5691,17,9.458333333333334,6.5314937
43560,11.092788,0.39793992,5825,18,10.416666666666666,6.460016
79923,11.091875,0.41540852,4504,14,9.0,7.2684894
53926,11.091352,0.39375198,6306,17,10.041666666666666,6.2262387
15019,11.087756,0.39315972,6374,16,10.375,6.1930947
96781,11.085192,0.44437596,3245,12,7.291666666666667,8.406457
11177,11.085176,0.39905858,5736,16,9.5,6.502103
53407,11.085143,0.4053897,5158,14,9.416666666666666,6.827282
48574,11.083934,0.4029099,5361,15,8.708333333333334,6.705859
92315,11.083797,0.40100792,5556,20,10.083333333333334,6.5972013
41733,11.082708,0.403926,5298,14,10.0,6.742948
78458,11.081906,0.4173913,4370,19,9.125,7.3605304
65743,11.081474,0.42849645,3811,11,7.708333333333333,7.8262844
97779,11.080221,0.40281117,5407,14,9.625,6.6797023
12493,11.07918,0.4061767,5116,13,9.75,6.849692
74756,11.077885,0.42684805,3896,11,7.958333333333333,7.7471657
19538,11.077633,0.40014264,5608,15,9.583333333333334,6.564343
81877,11.076763,0.40334085,5328,16,9.166666666666666,6.722484
90873,11.076007,0.4314845,3678,13,7.333333333333333,7.947717
8176,11.074684,0.40348902,5331,16,9.916666666666666,6.71862
73550,11.074412,0.39947277,5690,17,9.25,6.5196595
61220,11.074363,0.4360945,3513,12,7.708333333333333,8.107153
58870,11.074091,0.4378095,3433,14,7.708333333333333,8.190544
74658,11.0729,0.4071868,5037,14,9.958333333333334,6.8945193
29596,11.072636,0.39950547,5662,17,9.833333333333334,6.532279
46736,11.070479,0.4109733,4757,14,8.541666666666666,7.0738196
30709,11.070157,0.40251338,5411,15,9.583333333333334,6.6698647
17549,11.069869,0.41195235,4702,13,9.166666666666666,7.1123567
34680,11.069608,0.4048715,5214,15,9.791666666666666,6.7841825
13221,11.069577,0.4185938,4281,13,8.291666666666666,7.4189696
71711,11.068623,0.41415694,4549,14,8.416666666666666,7.2176766
28812,11.068325,0.39851314,5784,18,9.333333333333334,6.466279
37112,11.068219,0.40793714,4964,14,9.041666666666666,6.9368844
5205,11.067087,0.4041619,5238,15,8.916666666666666,6.7665486
15641,11.066787,0.42248347,4083,13,8.083333333333334,7.5794487
52324,11.066744,0.39259604,6429,18,9.75,6.1559334
19171,11.065951,0.40341336,5332,15,9.875,6.712448
2512,11.06579,0.4128837,4626,15,8.916666666666666,7.1616635
17943,11.065303,0.42764184,3842,12,8.125,7.7862816
94524,11.065115,0.4310438,3698,12,7.291666666666667,7.9176006
68542,11.065111,0.43240285,3654,12,7.083333333333333,7.9614973
72000,11.06511,0.404094,5276,14,9.25,6.744541
9604,11.064781,0.42224938,4090,11,7.541666666666667,7.5730333
92013,11.064239,0.39787707,5841,18,9.708333333333334,6.434907
60856,11.063736,0.39413837,6244,18,10.833333333333334,6.2384057
82098,11.063575,0.39885098,5744,17,9.791666666666666,6.484524
99551,11.061767,0.43699655,3476,10,7.458333333333333,8.135502
35798,11.0614605,0.39596426,6046,16,10.0,6.331651
73286,11.061246,0.39534885,6106,17,9.625,6.302035
6507,11.061123,0.41720036,4372,18,8.875,7.3447
79573,11.06062,0.44055107,3339,10,7.0,8.283279
89699,11.058908,0.4173913,4370,12,8.541666666666666,7.344111
1377,11.058463,0.409569,4849,13,9.416666666666666,7.005015
36524,11.057947,0.40811792,4952,13,9.625,6.937825
37463,11.0576515,0.41718072,4377,17,8.375,7.3377743
56822,11.057116,0.41151476,4707,15,8.625,7.098153
21582,11.0564995,0.39510605,6130,18,9.333333333333334,6.287714
83726,11.054777,0.41960692,4223,12,8.0,7.45542
87213,11.054703,0.4187835,4291,15,8.416666666666666,7.4018617
2055,11.054129,0.422342,4082,13,7.708333333333333,7.571925
54125,11.054053,0.398308,5792,18,9.333333333333334,6.453755
91166,11.053766,0.3989195,5738,19,10.708333333333334,6.482138
3658,11.053662,0.4129074,4633,14,9.166666666666666,7.1493154
64587,11.052384,0.42076242,4171,12,8.041666666666666,7.4961905
8848,11.051922,0.4339201,3579,11,7.416666666666667,8.026046
17146,11.051003,0.39864513,5757,17,9.75,6.4699726
7300,11.050676,0.4154882,4455,13,8.625,7.276782
19686,11.050613,0.40021497,5582,18,10.083333333333334,6.561502
492,11.04848,0.4130719,4590,17,8.791666666666666,7.174431
58157,11.047983,0.44088596,3341,11,6.916666666666667,8.266945
42005,11.047575,0.424,4000,13,8.333333333333334,7.632735
47997,11.046621,0.41416594,4532,11,8.375,7.2153454
49977,11.045089,0.41636446,4412,12,8.041666666666666,7.303376
6261,11.044488,0.39680135,5940,18,9.875,6.372935
8928,11.044277,0.3951732,6091,18,10.0,6.298694
38230,11.043783,0.39926225,5693,14,9.958333333333334,6.4990015
55164,11.0434885,0.40637293,5084,14,9.666666666666666,6.8460736
83851,11.043186,0.4278997,3828,14,8.041666666666666,7.7817225
73636,11.0424385,0.44011888,3365,12,7.333333333333333,8.238816
99513,11.04236,0.4089883,4873,18,9.708333333333334,6.9778733
19632,11.040371,0.39501143,6134,18,10.208333333333334,6.2764
5821,11.040253,0.3980382,5811,18,9.333333333333334,6.435467
37788,11.040253,0.3980382,5811,17,10.0,6.435464
34583,11.039146,0.4393132,3378,14,8.083333333333334,8.221293
67033,11.038077,0.40472078,5211,15,10.208333333333334,6.7655644
51968,11.037745,0.42409033,3985,12,7.625,7.637527
66717,11.037606,0.41557857,4442,15,9.25,7.2742977
21867,11.036904,0.39747956,5872,18,10.791666666666666,6.402866
6041,11.036827,0.42662555,3891,16,8.875,7.722191
94043,11.033007,0.39971602,5634,18,9.875,6.5230646
87483,11.031626,0.42589745,3900,16,7.541666666666667,7.7108464
12186,11.030082,0.39651123,5962,18,10.166666666666666,6.3532176
44491,11.029915,0.3978716,5826,18,9.708333333333334,6.4209943
21115,11.0293665,0.4058651,5115,15,9.833333333333334,6.8178663
84619,11.028558,0.43198025,3646,11,7.0,7.942975
53601,11.028133,0.43433213,3571,10,7.5,8.014264
35030,11.027668,0.4101709,4798,14,9.125,7.018982
28298,11.027488,0.39627078,5953,19,9.833333333333334,6.354497
70832,11.027061,0.43141532,3667,11,7.333333333333333,7.9228134
90871,11.025836,0.39823622,5783,18,9.333333333333334,6.4409513
87515,11.024565,0.41666666,4404,12,8.666666666666666,7.2954774
48584,11.0239525,0.39915672,5692,16,9.208333333333334,6.487175
81001,11.023373,0.3986075,5745,16,10.0,6.459079
74836,11.023176,0.4048583,5187,14,9.208333333333334,6.7702785
46261,11.022913,0.41256183,4649,13,9.208333333333334,7.1180515
40750,11.0227165,0.44728434,3130,12,7.791666666666667,8.48676
40505,11.021782,0.41373238,4544,13,8.291666666666666,7.1922245
60529,11.021618,0.39901823,5704,14,9.625,6.4794316
39441,11.021608,0.40007138,5604,17,10.458333333333334,6.532586
4303,11.0209055,0.415357,4454,13,8.666666666666666,7.2544255
77269,11.019789,0.40217993,5413,16,10.416666666666666,6.6367126
43912,11.019211,0.40046713,5566,14,9.458333333333334,6.5516276
3910,11.019135,0.40157336,5466,15,9.791666666666666,6.606562
60434,11.01836,0.42403004,3995,14,7.833333333333333,7.6160636
43618,11.0170765,0.4106392,4756,13,9.333333333333334,7.0393295
97978,11.016771,0.42063493,4158,14,8.5,7.4810543
24893,11.016538,0.4409378,3327,11,7.25,8.258383
95027,11.015627,0.39867458,5734,18,9.458333333333334,6.460017
36423,11.014042,0.4118778,4681,14,9.125,7.089127
83571,11.013829,0.40941274,4802,14,8.333333333333334,7.0062456
66364,11.013174,0.4001072,5596,14,9.708333333333334,6.531598
97852,11.013162,0.39905196,5696,16,10.083333333333334,6.478357
4024,11.013142,0.40176275,5446,15,9.875,6.6139255
76651,11.012781,0.41739732,4334,12,8.25,7.340898
83211,11.01189,0.4291035,3759,11,7.291666666666667,7.8229365
59538,11.011209,0.42531067,3943,14,8.833333333333334,7.6573153
70632,11.010875,0.40470225,5189,16,9.083333333333334,6.761225
22476,11.008538,0.4404083,3331,14,8.041666666666666,8.248322
19891,11.008026,0.41985276,4211,12,8.625,7.4325957
72423,11.005655,0.40500194,5158,14,9.333333333333334,6.775658
51394,11.005449,0.39912048,5685,17,9.333333333333334,6.479371
49350,11.00541,0.39912048,5685,17,9.25,6.4793367
56487,11.005026,0.40581417,5091,14,9.416666666666666,6.8164616
47370,11.004824,0.3996098,5638,15,9.958333333333334,6.503873
83159,11.004624,0.4379562,3425,10,7.583333333333333,8.144022
14660,11.004091,0.38993618,6737,19,10.416666666666666,5.9870787
95475,11.0036125,0.3990165,5694,14,9.625,6.4734807
5227,11.003303,0.433492,3571,15,8.125,7.993207
92293,11.002778,0.43235782,3622,18,7.625,7.9495015
56623,11.002735,0.40791076,4930,14,8.458333333333334,6.914098
24556,11.001618,0.43474576,3540,14,7.875,8.024048
63029,11.000965,0.4394433,3377,15,7.583333333333333,8.193067
32759,11.000506,0.41396895,4510,16,8.25,7.199544
2306,11.000244,0.4076613,4960,15,9.291666666666666,6.894119
44113,10.999915,0.42411277,3973,12,7.416666666666667,7.6235895
52208,10.998111,0.40742233,4958,13,8.958333333333334,6.894251
76851,10.997573,0.40025118,5574,16,9.875,6.5336847
41504,10.996968,0.4013146,5477,17,9.875,6.5864286
91088,10.996777,0.3965838,5913,18,10.375,6.3561125
59914,10.996704,0.40555882,5109,15,8.791666666666666,6.7994876
27247,10.996664,0.3987088,5731,16,9.75,6.4503555
11732,10.9958,0.4060594,5083,16,9.541666666666666,6.81559
59086,10.995362,0.4341697,3547,13,7.666666666666667,8.013377
42627,10.995213,0.39853558,5736,17,9.375,6.446304
93839,10.994606,0.40288442,5339,14,9.458333333333334,6.662783
1493,10.994589,0.41998082,4174,11,7.875,7.451677
11236,10.994488,0.40668523,5026,14,9.875,6.849342
30077,10.9939575,0.40169054,5442,16,10.208333333333334,6.603993
11838,10.993133,0.44768935,3116,13,7.541666666666667,8.480045
5793,10.992772,0.40649763,5048,15,9.041666666666666,6.8352013
16536,10.992611,0.42418137,3970,12,7.75,7.619475
82155,10.990993,0.43362334,3563,13,7.416666666666667,7.9951515
43102,10.990854,0.40197173,5376,16,9.416666666666666,6.637983
84421,10.990469,0.39877194,5700,14,9.291666666666666,6.4615827
70438,10.990427,0.40035972,5560,17,9.5,6.5367928
92670,10.9872875,0.40867254,4889,15,8.958333333333334,6.931821
24222,10.987131,0.43731862,3446,15,7.875,8.109915
31385,10.986975,0.4118655,4669,15,9.375,7.079114
1915,10.985979,0.41689688,4344,15,8.333333333333334,7.3121963
46934,10.9855795,0.40288714,5334,16,10.083333333333334,6.659872
40362,10.984785,0.40124246,5473,16,10.166666666666666,6.580922
13078,10.984673,0.4124892,4628,15,9.5,7.105995
3546,10.9840975,0.4188014,4255,12,8.875,7.3815346
20773,10.982136,0.39866877,5709,15,9.541666666666666,6.4512925
96441,10.982039,0.39880744,5702,17,9.25,6.455864
13028,10.980694,0.42849562,3769,14,7.333333333333333,7.7908998
82048,10.980605,0.42759526,3805,15,7.291666666666667,7.7586455
77168,10.980446,0.39263803,6357,16,10.833333333333334,6.1366086
38307,10.979644,0.40079796,5514,14,9.5,6.5550966
9928,10.979464,0.40479878,5168,15,9.791666666666666,6.7522078
54983,10.978523,0.41858283,4262,12,8.0,7.3701887
74737,10.978004,0.39939567,5626,14,9.25,6.4936786
96117,10.977836,0.39908338,5673,18,9.375,6.468479
40248,10.977744,0.40124246,5473,15,10.0,6.576465
8185,10.975366,0.39843068,5735,17,9.25,6.434491
29202,10.975331,0.42332667,4004,13,7.458333333333333,7.579002
32772,10.974856,0.39739636,5838,17,10.125,6.3813887
43021,10.9748535,0.39642978,5938,18,9.208333333333334,6.331341
69956,10.973783,0.42560288,3898,12,7.458333333333333,7.670729
1811,10.973706,0.3978532,5776,16,9.666666666666666,6.412167
83598,10.972373,0.439075,3373,13,7.916666666666667,8.175036
86611,10.971325,0.4393804,3357,12,7.791666666666667,8.188279
73193,10.97115,0.40083545,5506,15,10.208333333333334,6.554096
8589,10.971039,0.4431045,3234,11,6.75,8.329946
89245,10.970263,0.44800776,3087,11,7.5,8.498579
76399,10.970012,0.39812565,5762,17,9.25,6.4172187
29015,10.969452,0.39860016,5715,16,9.708333333333334,6.441247
68401,10.968808,0.39856592,5718,17,9.541666666666666,6.439273
19566,10.968055,0.43066883,3678,13,7.833333333333333,7.8663683
63936,10.968055,0.41555807,4435,15,8.458333333333334,7.2337546
58049,10.967493,0.40336612,5288,15,10.125,6.6743665
67004,10.966805,0.4134891,4537,15,8.541666666666666,7.157838
52316,10.964829,0.42949235,3723,13,7.833333333333333,7.821233
51854,10.964769,0.42785412,3784,12,7.75,7.7631764
84888,10.964602,0.39883986,5689,17,10.166666666666666,6.451809
23028,10.963412,0.42857143,3766,11,7.666666666666667,7.78244
59177,10.962933,0.39356595,6248,18,10.416666666666666,6.176249
19738,10.962665,0.40021574,5562,18,8.958333333333334,6.517795
29710,10.9626045,0.41867045,4242,13,8.666666666666666,7.375254
67314,10.962322,0.40468356,5167,18,9.458333333333334,6.743271
89652,10.961013,0.39863327,5707,15,9.583333333333334,6.4401603
96682,10.95998,0.38875127,6863,19,10.333333333333334,5.909594
94594,10.958512,0.4092608,4816,10,8.25,6.9597836
57636,10.957665,0.4121475,4610,10,7.666666666666667,7.099016
89394,10.957396,0.39946666,5625,14,9.75,6.4811234
9683,10.957008,0.40877265,4856,16,9.583333333333334,6.9328694
73782,10.9562645,0.4060522,5056,15,8.5,6.8062124
80033,10.95608,0.41987488,4156,12,7.916666666666667,7.4398055
50796,10.955666,0.39732602,5834,18,9.791666666666666,6.3715963
11696,10.954454,0.41798696,4292,12,8.291666666666666,7.3308926
86599,10.953168,0.39819005,5746,17,9.333333333333334,6.4150205
86834,10.953114,0.4150349,4443,12,8.375,7.2157493
5346,10.952845,0.45056403,3014,12,7.083333333333333,8.572289
13865,10.952248,0.40921408,4797,11,8.458333333333334,6.9677415
94737,10.951978,0.4013206,5452,15,9.916666666666666,6.5717974
52716,10.950834,0.39908096,5658,17,9.833333333333334,6.4595428
88666,10.950214,0.4001079,5561,16,9.791666666666666,6.5109587
23875,10.950205,0.4001079,5561,15,9.583333333333334,6.5109477
91158,10.949777,0.40128088,5465,16,9.833333333333334,6.563773
96215,10.94903,0.4281929,3774,14,8.333333333333334,7.7624664
92880,10.948341,0.4365585,3452,12,7.666666666666667,8.073953
81704,10.947833,0.39788672,5773,17,9.541666666666666,6.397832
25749,10.947194,0.39835837,5726,17,9.333333333333334,6.421676
32497,10.947017,0.41245645,4592,15,9.541666666666666,7.104485
58550,10.946322,0.40904355,4799,13,8.625,6.962559
14038,10.944891,0.43614247,3453,13,7.833333333333333,8.072894
25612,10.944823,0.39978525,5588,16,9.833333333333334,6.4930243
35392,10.944782,0.43766502,3409,11,7.125,8.119111
75225,10.944707,0.39616936,5952,18,9.416666666666666,6.305605
87815,10.943677,0.3993559,5589,14,9.5,6.489497
87104,10.943607,0.39866525,5694,17,9.666666666666666,6.4361176
25802,10.942416,0.39964285,5600,14,9.375,6.48509
49393,10.941607,0.41517553,4415,13,8.208333333333334,7.227135
30890,10.941359,0.4145796,4472,14,8.583333333333334,7.18859
35114,10.941061,0.40840164,4880,14,9.458333333333334,6.907835
12329,10.938907,0.43422914,3535,13,7.791666666666667,7.9827504
92867,10.938869,0.42555928,3889,11,7.208333333333333,7.6537795
55805,10.937847,0.4004705,5526,16,9.0,6.5216885
99453,10.937338,0.41495368,4427,11,7.5,7.216796
12895,10.936479,0.42696336,3820,13,7.541666666666667,7.713604
62630,10.936386,0.40506822,5130,16,10.208333333333334,6.748227
74697,10.936252,0.4055752,5094,16,9.291666666666666,6.7694697
18899,10.936199,0.40036166,5530,15,9.875,6.5188723
82623,10.935863,0.39873305,5683,17,10.75,6.4370604
57158,10.935467,0.40849406,4874,15,9.708333333333334,6.907589
71829,10.935241,0.3981869,5736,17,9.625,6.409085
76776,10.935181,0.4049844,5136,14,9.125,6.743824
79981,10.935023,0.43593436,3473,10,7.208333333333333,8.041279
69531,10.933973,0.40132305,5442,16,9.625,6.565931
18524,10.933249,0.43335208,3556,15,7.708333333333333,7.958799
21369,10.932818,0.4001442,5548,17,9.791666666666666,6.5070415
9143,10.931586,0.40411222,5204,15,9.916666666666666,6.700899
12919,10.930542,0.40338853,5253,15,9.416666666666666,6.6708093
21398,10.930356,0.39946523,5610,15,9.083333333333334,6.472166
83107,10.929509,0.43511888,3491,14,7.375,8.021764
45032,10.929242,0.39784947,5766,17,9.458333333333334,6.389912
33310,10.929227,0.3993946,5616,17,9.791666666666666,6.4682865
72498,10.928568,0.40270728,5319,15,9.958333333333334,6.6319623
68279,10.928467,0.41380838,4519,17,8.958333333333334,7.14476
8987,10.928466,0.42681652,3826,11,7.75,7.700452
1380,10.925961,0.41288626,4563,15,8.583333333333334,7.110825
52961,10.925613,0.43803608,3381,13,7.416666666666667,8.130544
23574,10.924506,0.40247098,5342,16,9.25,6.615693
